iteration,boot_raw_d,boot_adj_d
4407,-0.6691534537908983,-0.766916504622424
4408,-0.6185397454219161,-0.9433481565526116
4409,-0.5677598256081389,-0.7598892743858449
4410,-0.4677777211485514,-0.6085464450367226
4411,-0.3644337939694227,-0.5141101709483059
4412,-0.40759710957927364,-0.5626740644774283
4413,-0.734401975818904,-0.8581002155999703
4414,-0.6990997743317,-0.922008127338922
4415,-0.3857306985624849,-0.4127746770486613
4416,-0.46583707635010435,-0.5596915315327481
4417,-0.23814951222778552,-0.363045712936538
4418,-0.10734832228721244,-0.23206092007868548
4419,-0.4642149524059211,-0.5700704412701154
4420,-0.674437450084558,-0.8671342753372486
4421,-0.7539823818379707,-0.7873766745494525
4422,-0.5586152370443866,-0.7028784835665549
4423,-0.48968539513944476,-0.6803770655601773
4424,-0.04606516165443215,-0.06289441506118028
4425,-0.3544047679558469,-0.42878104650792087
4426,-0.6761011088691694,-0.9671726559082802
4427,-0.028550554771625297,-0.11250081758665337
4428,-0.1817427321952566,-0.2604109665996103
4429,-0.10888008770433298,-0.1594869255054804
4430,-0.17008398898734273,-0.28591625508849106
4431,-0.5841663629823702,-0.8424576528140437
4432,-0.1995449558764037,-0.26855927771145016
4433,-0.14455727625981477,-0.31288004260461943
4434,-0.2588287338416644,-0.4554482795926135
4435,-0.14993492467934974,-0.2785655638380727
4436,-0.2037928396329322,-0.30865544714585796
4437,-0.576973989982887,-0.9251017016452766
4438,-0.25945125047522305,-0.33726918688386204
4439,-0.4034447952209175,-0.5319709179159869
4440,-0.26749364858985974,-0.44639752666313876
4441,0.011706462845208007,-0.19108564903371664
4442,-0.23726766254584936,-0.3885713477598735
4443,-0.27362277313039585,-0.3525654788810622
4444,-0.1580892397038732,-0.3927829594467511
4445,-0.2835621739898222,-0.3634550065550934
4446,-0.09784501570716159,-0.27723452870018606
4447,-0.12028123254525833,-0.2432186149168545
4448,-0.37428848260351116,-0.546545727668338
4449,-0.24725303122198009,-0.4025902283538418
4450,0.01916950653807667,-0.02775663469279908
4451,-0.21630116435920885,-0.40529093829230295
4452,-0.17342911908640737,-0.27594266081301394
4453,-0.3022619752734962,-0.4240391813310961
4454,-0.2913950820357328,-0.3210478985622099
4455,-0.21986815219983824,-0.37379539583697413
4456,-0.29656372543108667,-0.49231326860329966
4457,0.02635990075746147,-0.059887074340429995
4458,-0.3049308993132376,-0.42723402045548586
4459,-0.3263313793329081,-0.41084905349665235
4460,-0.2735600342037231,-0.29093495722261353
4461,-0.12536426931316494,-0.22047362258615763
4462,-0.36670798324487386,-0.4421549200105961
4463,-0.7213190983868853,-0.8674405112436931
4464,-0.3480330380116218,-0.4644195985092247
4465,-0.021303708220477807,-0.21001182287984163
4466,0.05522624129287602,-0.06793024982486187
4467,-0.1808833754276503,-0.2998833420427384
4468,-0.5639790786709247,-0.6190194508076968
4469,-0.14716273907597513,-0.2955896718152462
4470,-0.061742286672922926,-0.15526025198312074
4471,-0.5289408754035627,-0.6257211805955857
4472,-0.32344217517646007,-0.44923675902013077
4473,-0.27501426413019375,-0.35866751670208075
4474,-0.6727336464341468,-0.7786632662782483
4475,-0.35250493987779097,-0.6012245014782586
4476,-0.47684461984914767,-0.4814054170604016
4477,-0.2761829514755158,-0.36492729799994245
4478,-0.36710440771536046,-0.6044518379066207
4479,-0.3770873589155147,-0.4971591433259185
4480,-0.25484926268618274,-0.36421048657281285
4481,-0.5490128629017216,-0.7600086912596217
4482,-0.546165817313906,-0.6588623781684452
4483,-0.3126115946468509,-0.5135810573717919
4484,0.12682843770462385,0.11319341407378511
4485,-0.29203459534579146,-0.46594117995018425
4486,-0.2398229097169581,-0.32311796605009596
4487,0.038608686293373835,-0.07104052912645865
4488,-0.5040360554012406,-0.5922317139447117
4489,0.06493451387633505,-0.03970592989794577
4490,-0.3568473868237056,-0.43786491788562837
4491,-0.5207978765413552,-0.5922421304745452
4492,-0.40554476837753584,-0.4191525583345032
4493,-0.3363682292814821,-0.4193638637845869
4494,-0.44344447874155846,-0.482589939385792
4495,-0.22549162331217187,-0.32247255520169554
4496,-0.00012333132773757188,-0.07057793293962292
4497,0.05526110750054028,-0.02221257849330547
4498,-0.20957167201682347,-0.41201076585878615
4499,-0.21202391554849934,-0.31519020678808973
4500,-0.33291352846497485,-0.4621857856202504
4501,-0.5314727469265725,-0.7250520920867863
4502,-0.5613686070850424,-0.7116486062458158
4503,-0.2727423403236376,-0.36138317966455613
4504,-0.6395765104996534,-0.6522983981307309
4505,-0.016620067549690875,-0.23858245869718464
4506,-0.6729814724885651,-0.8237840442065218
4507,-0.6149373118017137,-0.6084478888588908
4508,-0.24712754539378967,-0.3882506038799704
4509,-0.3470092641816082,-0.40487832423273157
4510,-0.22840597731168705,-0.30748017248701354
4511,-0.5195025294423257,-0.5751732350618605
4512,-0.5734371139282934,-0.7568336752863323
4513,-0.3713562034458454,-0.5113290351399146
4514,-0.2379063519828592,-0.40655459305131664
4515,-0.38578436326346893,-0.5510383500150257
4516,-0.3917515702649015,-0.5561107094963641
4517,-0.48616728507266543,-0.6012378111485431
4518,-0.33130260094538844,-0.5062701802784214
4519,-0.2936769737154583,-0.343865717086095
4520,-0.47792899219964063,-0.5787359135881104
4521,-0.15080046330913935,-0.1713245700644544
4522,-0.6237526581850409,-0.7727412585085562
4523,-0.22347646332253507,-0.28314113277626735
4524,-0.5000319961660307,-0.6044347374608479
4525,-0.09148963037449559,-0.2597561498407083
4526,-0.1528767744724677,-0.23903074067167532
4527,-0.17755820230634398,-0.2263983309888223
4528,-0.6429332153786672,-0.6706493592727545
4529,-0.2357506230086604,-0.2481949481382711
4530,-0.41265578236533673,-0.41249320856583715
4531,-0.2621966094547601,-0.3282356321369791
4532,-0.059408728832869975,-0.1499080653308267
4533,-0.2768349992243628,-0.5639168170599395
4534,0.0010782596546514273,-0.11569953258360828
4535,-0.307521960850045,-0.37357660809312737
4536,-0.42090496606943306,-0.4603399288982631
4537,-0.842896821169228,-0.937234826163341
4538,-0.33420300525153745,-0.461693819656821
4539,-0.3744748384698317,-0.5947069068426319
4540,-0.1511996896256959,-0.2626076542749541
4541,0.0019523168507211643,-0.09505436253304299
4542,-0.19494050097499888,-0.3454841850957785
4543,-0.468925094764931,-0.6528347770469374
4544,-0.19892604658075555,-0.3548363401230406
4545,-0.4928851362038222,-0.5439089108335069
4546,-0.2607642009271829,-0.39519089728577267
4547,-0.4945042491785998,-0.7595926733947398
4548,-0.23223674524361135,-0.3879801491192004
4549,-0.2795849948759045,-0.35971377723522435
4550,-0.5160397066644296,-0.5910544097574683
4551,-0.5238577547042578,-0.6188706666598521
4552,-0.5055001536635213,-0.6838054636731614
4553,0.016195818116401223,0.022621566220172116
4554,-0.5132091507949895,-0.6701788480025804
4555,-0.8459925501750102,-1.03522396575621
4556,-0.1431693993205064,-0.21349628851816893
4557,-0.5148429003424195,-0.8528203760526804
4558,-0.3480946480133682,-0.4070001460085554
4559,-0.4229932285715783,-0.5151870066344234
4560,-0.19606651543270717,-0.27551384367881254
4561,-0.5048519473071665,-0.676963296713983
4562,-0.23600899360291583,-0.44009446373427974
4563,-0.49186218371698526,-0.6454651456786098
4564,-0.5234623024643534,-0.6933346582251755
4565,-0.5996808524448856,-0.7541443599833894
4566,-0.2957083074543455,-0.3320125344746353
4567,-0.2975522956686838,-0.4138595700019575
4568,-0.31180682812102406,-0.42919121136992444
4569,-0.4201908725334759,-0.6911231792520554
4570,-0.2453471601252111,-0.3054200362335653
4571,-0.6666035397241877,-0.7648039786176551
4572,-0.23678440312085638,-0.18962110259904674
4573,-0.4287686209601158,-0.5241966333793008
4574,-0.29504637033612413,-0.3748976830740834
4575,-0.48260109606681617,-0.5372723925232151
4576,-0.4962737868078442,-0.5876518577132828
4577,-0.1390537892241245,-0.17101061442249102
4578,-0.521023195111472,-0.6397205327756027
4579,-0.3536330623582973,-0.45436466468884507
4580,-0.3359690182078047,-0.3531055968496315
4581,-0.054759392034601985,-0.1137672383035937
4582,-0.48001235191597785,-0.5874873413325827
4583,0.08473414616541512,-0.02040601947834104
4584,-0.6726087051737397,-0.8154307716262118
4585,-0.007899089892999644,-0.222422105438082
4586,-0.40143102009938647,-0.6879054552922522
4587,-0.43608838635141367,-0.5723671361958639
4588,-0.11428548033475767,-0.22470857021922105
4589,-0.40060064374665943,-0.6203208438386177
4590,-0.46034451702075624,-0.6262671294881786
4591,-0.4395967542545619,-0.5001798807312507
4592,0.05946252488463968,-0.0640706222343845
4593,-0.24597780921569434,-0.39968763697121307
4594,-0.3822202554724759,-0.5527467300608334
4595,-0.6499604874807574,-0.8065035263166686
4596,-0.6683952940131996,-0.7208110928584797
4597,-0.2708948152117914,-0.4673530479375773
4598,-0.42571948959949235,-0.5629984952808756
4599,-0.6790214236134773,-0.8220178290761214
4600,-0.058492422813923216,-0.136403264119752
4601,-0.49469981505233285,-0.6485829736639843
4602,-0.17651021084086066,-0.3218500388108025
4603,-0.5118463637260143,-0.6418965334032402
4604,-0.37233666627376427,-0.5376975095390999
4605,-0.2601575336202194,-0.2948718933968994
4606,-0.029286155870630468,-0.06823819416875873
4607,0.027034659335687706,-0.061140834043053226
4608,-0.26098113833490266,-0.3198321793395763
4609,-0.2899524601588812,-0.4549712201340342
4610,-0.3047304444476083,-0.4238498668229628
4611,0.027198962096057013,-0.060821691174630946
4612,-0.3376552933138435,-0.47366579448363383
4613,-0.36143941512942723,-0.632018699529559
4614,-0.2778243283295832,-0.6289791905355505
4615,-0.7377538754932528,-0.9284523821683681
4616,-0.31531659394820927,-0.4276235322684323
4617,-0.09764481339272624,-0.23813281943223766
4618,-0.35386006771945977,-0.528657421433117
4619,-0.22765931193785308,-0.29951494774384835
4620,-0.4789422258664494,-0.5151458174039506
4621,-0.06881270513899426,-0.1747856033253017
4622,-0.4435364156629283,-0.5646470614960158
4623,-0.6238717157517525,-0.8311456057626344
4624,-0.3692425148567487,-0.4508247147292934
4625,-0.5028732453933,-0.698098425623621
4626,-0.025635312219380563,-0.10382658507959198
4627,-0.49623603512580006,-0.495963872792479
4628,-0.5537916884573278,-0.708086635577757
4629,-0.32422758595728224,-0.6668914253470221
4630,-0.7340548863615688,-0.9925848559449827
4631,-0.2552202735241185,-0.36180948967393006
4632,-0.35127853232245,-0.4442383693971206
4633,-0.21518764163144496,-0.33979466402569997
4634,-0.775494909949566,-0.8538777218212812
4635,-0.5083225005059324,-0.5693735865889892
4636,-0.6473563384100239,-0.7624341978569623
4637,-0.6151716742290421,-0.6801211678289643
4638,-0.5951660832692834,-0.96557068228283
4639,-0.04116082553953139,-0.25165246562064586
4640,-0.07061745526921723,-0.04835315299131244
4641,-0.5563800052414994,-0.7519908351278434
4642,-0.4980876593554803,-0.5936823291117009
4643,-0.4348669693280539,-0.5679177668317948
4644,-0.588238315548014,-0.8201006117468135
4645,-0.19784990044574163,-0.2881982971990991
4646,-0.2790918499130959,-0.461818798643457
4647,-0.15261645083296652,-0.17688862036121653
4648,-0.47005456687491304,-0.6334135707041617
4649,-0.23078221470795562,-0.4120171523133678
4650,-0.4397449564215346,-0.575714638299209
4651,-0.4810573813312546,-0.6063722201049606
4652,-0.526789524129647,-0.6404354260404308
4653,-0.09746942076323285,-0.21917291694340393
4654,-0.05375486010871817,-0.20487383821961108
4655,-0.38577480928446517,-0.5237457109805579
4656,-0.6202905400396058,-0.8450149563690407
4657,-0.3637614251919987,-0.4916557403030967
4658,-0.34934701635179266,-0.47137479402430954
4659,-0.4236227591395709,-0.627111654842203
4660,-0.3232812695753295,-0.38628074448648037
4661,-0.5943240679203794,-0.7801806768997368
4662,-0.48499007293198637,-0.6250511747643368
4663,-0.3824256811183531,-0.5318037133845867
4664,0.01008135255329754,-0.05887840711578746
4665,-0.1306626788565149,-0.153939064456498
4666,-0.16897143294711586,-0.4214732753694763
4667,-0.3105086718422384,-0.3639723325700326
4668,0.09141819668111613,-0.1381956833547213
4669,-0.5286778803617,-0.6062602304186278
4670,-0.33682551121746596,-0.4382031431601277
4671,-0.5741981272957668,-0.5701838846613257
4672,-0.09713719420474876,-0.24109557134255266
4673,-0.3630303579453114,-0.44323322638039175
4674,-0.13950675672307977,-0.23479424599752519
4675,-0.09474398289697965,-0.19848109462361943
4676,-0.1500711094244893,-0.2952933218141898
4677,-0.5852831946882452,-0.6963459984830331
4678,-0.16629318939480453,-0.21215014214617883
4679,-0.248568199200663,-0.47430318343007727
4680,-0.2735362252343289,-0.3232195052115986
4681,-0.33834611640076995,-0.5468121510688219
4682,-0.514888173762456,-0.5156278679818908
4683,-0.4676036125851567,-0.6924888652570017
4684,-0.3796203237129645,-0.6782441001163876
4685,-0.4538779598253133,-0.5060363953795219
4686,-0.4868732670951796,-0.6700822371294016
4687,-0.5398332209859895,-0.6266141953893978
4688,-0.21571836688397475,-0.3391402586623027
4689,-0.5452954543100668,-0.6513967819501589
4690,-0.453175170850937,-0.5729880495335098
4691,-0.28241473812703954,-0.39365638164402506
4692,0.0846933867183367,-0.0005508367498054439
4693,-0.3798383488193732,-0.5746446784734875
4694,-0.7140095499538528,-0.9812070365855674
4695,-0.6118267772198704,-0.6741234266516061
4696,-0.2629342934642656,-0.3873847172321988
4697,-0.6600073108455515,-0.8341227916733062
4698,-0.36715972786595746,-0.46171112628973654
4699,-0.3127293821293112,-0.4345609700068146
4700,-0.41726556293661177,-0.6115953857440215
4701,-0.25646853451741375,-0.3248482783359514
4702,-0.3147552931596331,-0.4053033272685032
4703,-0.3548314283246665,-0.36004250924132947
4704,-0.11659425683159709,-0.151101351668913
4705,-0.39922557273388615,-0.5592023666945262
4706,-0.3113764415437993,-0.43671836742520453
4707,-0.06527105050577146,-0.1628284126198297
4708,-0.6432459520365796,-0.6946447836470268
4709,-0.21107427658749048,-0.4165335913897857
4710,-0.32861243309296617,-0.4588166250927788
4711,-0.5130065436854603,-0.5469545490328952
4712,-0.30435136400270585,-0.40688523285971545
4713,-0.3175594313771964,-0.519412821956135
4714,-0.5031772655033265,-0.7013200624543738
4715,-0.5533969357690698,-0.7640238120666742
4716,-0.10491399004755204,-0.3205415112573138
4717,-0.3267651876781878,-0.5026353648772305
4718,-0.16375615657905282,-0.4051878701284312
4719,-0.4777135770955429,-0.5068634832842811
4720,-0.15979307594406184,-0.31858676675086484
4721,-0.6199054767562627,-0.7517636452078467
4722,-0.2868841001799533,-0.35803637118378545
4723,-0.5409458713319023,-0.6982967008398306
4724,-0.09599073552368532,-0.11106781574146805
4725,-0.5336759723711498,-0.6840700839692964
4726,-0.524653294271427,-0.6795874075520643
4727,-0.12205422049120156,-0.23685399211248537
4728,-0.4534753199908672,-0.7213225236145708
4729,-0.2346830818880443,-0.4085934893035683
4730,-0.5226137143841787,-0.6892566670470169
4731,-0.35093339952170005,-0.611875634125885
4732,-0.4520930195907366,-0.5684515358873178
4733,-0.5745644155524608,-0.8267417198515012
4734,-0.2925698700058927,-0.4259455323354247
4735,-0.3033925090517089,-0.33606515973299406
4736,-0.31991738469685316,-0.4336875313030044
4737,-0.4381905946447797,-0.638864887518336
4738,0.10815156332640725,-0.014435424584828625
4739,-0.3326544831435323,-0.5254524765395088
4740,-0.4698446854677504,-0.5440363495554615
4741,-0.7199731763569591,-0.7829326546876013
4742,-0.8327964056245862,-1.0051315538245433
4743,-0.19424530159481296,-0.26307777632506363
4744,-0.26635196633525604,-0.6040182490879931
4745,-0.29440234014651734,-0.38181058835549037
4746,-0.17186175070565798,-0.32243867966692774
4747,-0.301086495401455,-0.4084495706238239
4748,-0.6238738672100753,-0.7593673000733124
4749,-0.43031514107234947,-0.6191413804867535
4750,-0.4445092223661923,-0.6578881608126822
4751,-0.5061961639118904,-0.5706570417883524
4752,-0.6907376767209326,-0.8492911946459757
4753,-0.2669800504679608,-0.4139933658248919
4754,-0.3377778690284835,-0.4033723758528123
4755,-0.12202660692535416,-0.1733782766940613
4756,-0.17471312871776584,-0.3241130161365673
4757,-0.4646015689895123,-0.6117433234519445
4758,-0.4473408161055901,-0.6409190640835121
4759,-0.16261301808893758,-0.27279622360279615
4760,-0.13986290711417176,-0.27014754835606597
4761,-0.4136897759267303,-0.6007711557143411
4762,-0.2585392238490688,-0.3748303662589616
4763,-0.39902097360790323,-0.4917001267547303
4764,-0.04385885605201562,-0.0760748298094093
4765,-0.059474184316218405,-0.24771786477679925
4766,-0.3982282932094806,-0.5570985066259013
4767,-0.46867181861860147,-0.6041794315880646
4768,-0.6189048530501636,-0.8294598680337412
4769,-0.018215174681032818,-0.05867652482037422
4770,0.0004493417461944261,-0.06043982318089116
4771,-0.47596381562889317,-0.5957081402264844
4772,-0.35431026102465785,-0.5027640252079095
4773,-0.2020792367911862,-0.4026014592496322
4774,-0.2923970140736807,-0.5682206393829894
4775,-0.5889946286987224,-0.7983755580020155
4776,-0.3745821976085709,-0.6499782775077662
4777,-0.290229994614199,-0.36464418179296054
4778,-0.4951325120574164,-0.5740127661462022
4779,-0.4034412445086363,-0.4772895099378166
4780,-0.8431698527486409,-0.9582258572814978
4781,-0.0003294782033887518,-0.08405408464415841
4782,-0.34133095598066765,-0.47961492585585863
4783,-0.5663843569959887,-0.6459659712819771
4784,-0.1780764607446311,-0.4144312335268656
4785,-0.5672550589905361,-0.6528905483895676
4786,-0.5342411112305214,-0.7830071310555423
4787,-0.2226775895615687,-0.2606963457688552
4788,-0.7960841592022382,-0.9667276416508255
4789,-0.2158458207598439,-0.26849795287685235
4790,-0.6942156552435398,-0.7914363045974515
4791,-0.49689252298215936,-0.6529678457506457
4792,-0.46246062212042127,-0.6023702164460653
4793,-0.12814445691782575,-0.2601479392295495
4794,-0.6994486838866748,-0.8555994438070411
4795,-0.03237847544053378,-0.18118061779508937
4796,-0.34209788065971924,-0.48617655509034724
4797,-0.21625763127242162,-0.2926846840119631
4798,-0.4530509074317076,-0.5740419552285456
4799,-0.2924964995317903,-0.4549623293304212
4800,-0.3247129013118373,-0.3909338580965843
4801,-0.3394357963553478,-0.359229860571989
4802,-0.22242939488579835,-0.4096459420635333
4803,-0.3281603351204179,-0.38229985779402076
4804,-0.4112492439447737,-0.548849266165126
4805,-0.1793364943105318,-0.3243162710533528
4806,-0.6727251781794094,-0.8298840396401794
4807,-0.282403670698719,-0.4639041211507516
4808,-0.3072435753923989,-0.37716421691213114
4809,-0.48298036958826024,-0.676426317712063
4810,-0.20533168853787934,-0.3362648588207541
4811,-0.43461755534528274,-0.5380946376715525
4812,-0.251081608473014,-0.38971156069639307
4813,-0.23718083035340404,-0.3816982519988208
4814,-0.6522057529418003,-0.7348750839984283
4815,-0.483090954479487,-0.633651137954846
4816,0.0043298872701239615,-0.08654041065194604
4817,-0.48781276348723024,-0.6807364039410463
4818,-0.1184348777157274,-0.15274749976819535
4819,-0.5887967664337479,-0.7091742005850553
4820,-0.23217077085518562,-0.4694395030001417
4821,-0.35943610333963266,-0.448131101867914
4822,-0.17031351872933861,-0.2863483483402177
4823,-0.09750791744786293,-0.12712276671892686
4824,-0.502043630622045,-0.6648792819750886
4825,-0.4980072260001378,-0.5923020138811537
4826,-0.41677906052803854,-0.8465598788920101
4827,-0.5235426985462873,-0.5439795040520251
4828,-0.46607496182747155,-0.5396959326631128
4829,-0.1808379379973222,-0.32016642510129883
4830,-0.322878052049042,-0.664185414883562
4831,-0.1376035776096814,-0.36368846772638364
4832,-0.5200364473870298,-0.6872829668621024
4833,-0.155629109182513,-0.2027942884558042
4834,-0.1622389305221041,-0.42614521316409937
4835,-0.43720700467895335,-0.5102605491804411
4836,-0.40991777500433446,-0.4317447267900418
4837,-0.5268340938808649,-0.6490033195878302
4838,-0.4507051120491898,-0.6222294522457853
4839,-0.6328875490618583,-0.8008770708260103
4840,-0.3064580281610773,-0.4694872531359666
4841,-0.44848213088031275,-0.5126244138734058
4842,0.10817153399185826,0.011916276110954164
4843,-0.32838214935551746,-0.5093877344834477
4844,-0.44175235487786774,-0.5820468415315937
4845,-0.1850984574643855,-0.3342599483625543
4846,-0.33968681897906733,-0.3918032266231695
4847,-0.6906607615990299,-0.8321315034017526
4848,-0.314587210403853,-0.3955176596386526
4849,-0.04230147366641864,-0.12375654693713818
4850,-0.1581509723946862,-0.345520793585475
4851,-0.3231439958208057,-0.3964872074810815
4852,-0.6999836571486772,-0.8803751964291597
4853,-0.33018755397354593,-0.3936132486862173
4854,-0.07673384300174212,-0.08426600361978544
4855,-0.6748698009956366,-0.8550041465860486
4856,0.07123942426382787,-0.04405003149276961
4857,-0.1387528286063441,-0.19671634054793893
4858,-0.5118133140207614,-0.7610422349771907
4859,-0.19108742130198692,-0.2690627979951491
4860,-0.6869033513244357,-0.8553301801420811
4861,-0.7455625959902054,-0.9122652773565824
4862,-0.7436669934350538,-1.0142658557730515
4863,-0.04156058867772875,-0.17344024282320786
4864,-0.5337562260807373,-0.7279980215034626
4865,0.029893107155641543,-0.0808121309053808
4866,-0.1934889272648638,-0.2866557789904895
4867,-0.1757975946114026,-0.34473099279911945
4868,-0.6741697877892852,-0.9677797232226308
4869,-0.6197675788733337,-0.9346915170851409
4870,-0.6303614483261206,-0.7593712814122755
4871,-0.44270308949291765,-0.5118218931841179
4872,-0.5548130192093561,-0.7398509497309546
4873,-0.37539733612562703,-0.5837170108532527
4874,-0.26314685429599605,-0.5057747087497081
4875,-0.2221366536176293,-0.2562261420825916
4876,-0.20481732987360488,-0.3519528222226966
4877,-0.7174316934291424,-0.8441556299671983
4878,-0.35779898194086596,-0.5476169624857364
4879,-0.07258261413626037,-0.1313363461885046
4880,-0.5901482006847544,-0.8701746954270014
4881,0.052144599695888895,-0.048844557449494896
4882,-0.3781838079703236,-0.41308398131301427
4883,-0.24032378561119047,-0.3808719423058071
4884,-0.24324407522080696,-0.3937950844950994
4885,-0.3774127615493198,-0.4285589670529312
4886,-0.3849930327495213,-0.6302691184189326
4887,-0.45125260993288185,-0.6707648562844347
4888,-0.509390278225598,-0.6209792245855958
4889,-0.4597971075857346,-0.5990724000039833
4890,-0.46944918712135786,-0.529821758724614
4891,-0.3914555601941997,-0.5000551150768895
4892,-0.4166617682285406,-0.47536591032288983
4893,-0.43643690432145804,-0.6053104999293577
4894,-0.2262212631909311,-0.45110073500624176
4895,-0.46955650425932394,-0.5766482323544633
4896,0.06014545131611379,-0.048602342643900676
4897,-0.3301467616991657,-0.43690263280673175
4898,-0.2574466960367027,-0.43402555087021394
4899,-0.27732050251010254,-0.4178863714619111
4900,-0.14407522681392348,-0.3336721364942231
4901,-0.3655620694112681,-0.49778802491531704
4902,0.050921641023872914,-0.03109309278546997
4903,-0.2230965339641393,-0.35145234242802503
4904,-0.13384127723960296,-0.3407295356134194
4905,-0.45960553605922233,-0.4544327742572084
4906,0.0358023955927429,-0.07701382110316252
4907,-0.12057698502164908,-0.2281998365269291
4908,-0.316289058529261,-0.4079318701363555
4909,-0.4317394725167723,-0.44659236245323713
4910,-0.48910045794138396,-0.506727514690086
4911,-0.5742270153276255,-0.7691596431092071
4912,-0.3923954574001385,-0.45757456591424894
4913,-0.31605305643521286,-0.5582676063400988
4914,-0.5707712773455504,-0.6197067960859752
4915,-0.2845886910899602,-0.35997110594293397
4916,-0.07042475367933454,-0.23976630167445917
4917,-0.37922687588601983,-0.4664055046294207
4918,-0.5931797392616521,-0.7175891897287057
4919,-0.002478940465496683,-0.05783576129514573
4920,-0.5999857171975483,-0.7209242397478564
4921,-0.4951922480462525,-0.6217055250073401
4922,-0.23357270994615395,-0.4287931560330053
4923,-0.01617930388800249,-0.1430071098345354
4924,-0.1559247755881452,-0.31515142761327775
4925,-0.37142319340942653,-0.5180091152360767
4926,0.025282326735381666,-0.05161578424105215
4927,-0.5216647022351383,-0.6282872705259553
4928,-0.2014558486419672,-0.2093125955894239
4929,-0.2490238699422223,-0.32391766917165116
4930,-0.2146734422702802,-0.27669871639751425
4931,-0.3008670904068102,-0.4053157622131395
4932,-0.5402928855334368,-0.5878827386152713
4933,-0.23157053251274004,-0.24830426124635516
4934,-0.30086699601637706,-0.41090932979797207
4935,-0.7468911550149063,-0.9045813925917712
4936,-0.3591586223511144,-0.5538949994694475
4937,-0.2704503284146102,-0.3639965496655175
4938,-0.42994891235076044,-0.6970856570293681
4939,-0.4599350155303906,-0.5837779903059134
4940,-0.5978520620688735,-0.9360450577332027
4941,-0.1652689437125383,-0.22379517131586513
4942,-0.18275574734014816,-0.3805234888091772
4943,-0.311813066905641,-0.3382311273985555
4944,-0.03809494599994745,-0.2934693321011236
4945,0.12781402277529835,0.038803579920460705
4946,0.015169902951925503,-0.04342121709035633
4947,-0.12248264776695927,-0.31023062992975436
4948,-0.21643338335901505,-0.33138231859990425
4949,-0.7326994068477812,-0.8881681872069926
4950,-0.30767402034971264,-0.43527160752438526
4951,-0.36805856919483426,-0.49025170594078643
4952,-0.4732518038187673,-0.5788839323383128
4953,-0.24781761448762596,-0.3808015150520286
4954,-0.7730726354432894,-0.8690964873820817
4955,-0.23712993280132022,-0.37625188051243746
4956,-0.3390447581452884,-0.37047854307276606
4957,-0.47257958326163324,-0.5319096014288363
4958,0.1769342754179611,0.036133929951461564
4959,-0.3634438272913504,-0.48092503091929406
4960,-0.25018745535609543,-0.3610067037046612
4961,-0.35336626968471246,-0.6441002127363347
4962,-0.5324034307468152,-0.6309059921614214
4963,-0.24962872911204406,-0.32903534325220535
4964,-0.4866324238254805,-0.48604560179160283
4965,-0.27808499954991556,-0.28254337208335106
4966,0.0543811201271197,-0.1121398051419724
4967,0.14411078908385688,0.08590047584547691
4968,-0.2098233683123354,-0.24969069989896564
4969,-0.4263406874935083,-0.5213110173561686
4970,-0.2674284600673754,-0.3533360261897232
4971,-0.3719083872187488,-0.46933984130850165
4972,-0.5961755522761566,-0.6663096519649534
4973,-0.3379820845019788,-0.520781476040443
4974,-0.4204738125882011,-0.502450074934888
4975,-0.0477157970664509,-0.19103619053705034
4976,-0.3385457680462514,-0.4238411443856372
4977,-0.4730992076413976,-0.6353007921250541
4978,-0.6035179564765025,-0.6265775377254917
4979,-0.4377739067556367,-0.532180164813692
4980,-0.052812067619095626,-0.11136441223743243
4981,-0.18150125337867462,-0.2681713711254132
4982,-0.15675606857531052,-0.1580343989704971
4983,-0.2820529628105209,-0.47755906810718296
4984,-0.26796379321310104,-0.5001963872558374
4985,-0.17869509126221625,-0.30930332608916783
4986,-0.7436084886291,-1.0144102716903385
4987,-0.7670177163186098,-0.9502914199031496
4988,-0.5243382627717402,-0.5953604141784927
4989,-0.46234980811652515,-0.6368906889038115
4990,-0.42964685738392344,-0.5031281227917853
4991,-0.4426259960121296,-0.5176693469924403
4992,-0.4744084287890942,-0.6584885573238481
4993,-0.18394661626161618,-0.2983268134990332
4994,-0.4268715014482019,-0.504843688492461
4995,-0.4863172488852056,-0.6127432925122439
4996,-0.3338234559348329,-0.4002476873168188
4997,-0.47950904008603806,-0.5769023259036263
4998,-0.4217209055862597,-0.5487240545377577
4999,-0.37324153069067534,-0.4580179881420838
5000,-0.5558986046033729,-0.6797101390674438
5001,-0.3606562677421414,-0.5126989893883238
5002,-0.19991130644965063,-0.2854073952299249
5003,-0.4283176445377449,-0.5745383869517077
5004,-0.3811948109443114,-0.7052903834333133
5005,-0.10211832704257393,-0.17125711279272646
5006,-0.3358281254475199,-0.4362683677185551
5007,-0.23877701679178087,-0.4536657866239714
5008,-0.34732958769062716,-0.4829366254873623
5009,-0.2722196897518603,-0.43804414634588207
5010,-0.29757317344303436,-0.3412731891205772
5011,-0.11441826347874653,-0.19836512271142692
5012,-0.42374694953961867,-0.4403953517433929
5013,0.1716799400707002,0.10309671859845897
5014,-0.8256822563431799,-1.0274445776381063
5015,-0.33039810620225707,-0.46175572944684995
5016,-0.44849702732766505,-0.5344884267467549
5017,-0.31749356103532295,-0.45743884231563886
5018,-0.5604502695030036,-0.8343584416449903
