participant_id,condition,trial,map_id,explore_dur_mean,explore_dur_median,exploit_dur_mean,exploit_dur_median,pct_time_exploit,n_transitions,total_collected,time_to_first_resource,inter_resource_mean,collection_rate,path_length,coverage_entropy,heading_variability,patch_leaving_distance,levy_alpha
132,Clumpy,3,Clumpy_1,1.42525,1.146,3.40555,2.317,68.6552,22,655,1.017,0.0794388,12.0043,3356.92,5.36472,14.436,29.7183,1.64559
132,Clumpy,4,Clumpy_1,1.72736,1.584,4.0057,2.2315,67.8265,20,597,8.935,0.0825839,10.1087,3660.87,5.60941,13.7601,35.2132,1.63994
132,Clumpy,5,Clumpy_2,4.29433,1.291,5.65417,5.2175,56.8344,11,584,1.916,0.0975815,9.78372,3787.35,6.15779,13.7845,30.0236,1.61805
133,Diffuse,1,Diffuse_1,0.007,0.007,59.998,59.998,99.9883,1,131,0.459,0.457208,2.18315,3442.15,6.77068,11.8391,,1.34569
133,Diffuse,2,Diffuse_4,0.005,0.005,59.998,59.998,99.9917,1,123,0.006,0.487082,2.0499,3443.07,6.57614,12.7849,,1.33838
133,Diffuse,3,Diffuse_3,0.079,0.032,19.922,19.842,99.605,5,116,0.117,0.514165,1.93324,3437.24,6.31244,13.2312,12.7254,1.34097
133,Diffuse,4,Diffuse_4,0.007,0.007,59.995,59.995,99.9883,1,122,0.007,0.483545,2.03327,3432.12,6.29756,14.2523,,1.35033
133,Diffuse,5,Diffuse_1,0.015,0.015,59.988,59.988,99.975,1,113,0.465,0.513946,1.88324,3437.26,6.52005,13.1512,,1.33967
135,Diffuse,1,Diffuse_1,0.021,0.021,59.979,59.979,99.965,1,128,0.457,0.466638,2.13333,3444.85,6.6262,10.6459,,1.33433
135,Diffuse,2,Diffuse_5,0.029,0.029,59.971,59.971,99.9517,1,128,0.062,0.465614,2.13333,3445.88,6.89866,9.52411,,1.33774
135,Diffuse,3,Diffuse_4,0.015,0.015,59.984,59.984,99.975,1,136,0.015,0.438259,2.2667,3442.83,6.90103,10.3035,,1.35548
135,Diffuse,4,Diffuse_1,0.011,0.011,59.989,59.989,99.9817,1,140,0.478,0.422058,2.33333,3440.8,6.84975,14.4092,,1.35103
135,Diffuse,5,Diffuse_4,,,,,,0,131,0,0.457039,2.18756,3449.42,6.92451,10.3775,,1.34188
136,Clumpy,1,Clumpy_2,4.885,5.033,4.30233,1.3585,43.0169,12,390,21.253,0.0526864,6.49903,3913.39,6.31782,20.8497,55.4778,1.62527
136,Clumpy,2,Clumpy_5,1.4564,0.709,5.04956,3.666,75.7307,18,753,3.048,0.0747261,12.5479,3635.19,5.1468,22.6815,21.3537,1.61753
136,Clumpy,3,Clumpy_1,1.7542,0.708,4.71822,3.583,70.7663,18,743,8.115,0.0608868,12.3821,3673.1,5.46186,22.3604,28.6365,1.63895
136,Clumpy,4,Clumpy_2,5.67367,1.8085,5.1928,5.666,43.269,10,291,18.893,0.0824621,4.84952,3912.1,6.04246,18.5422,24.4215,1.61096
136,Clumpy,5,Clumpy_4,1.90367,0.241,8.097,5.6825,80.9646,11,577,0.458,0.103087,9.61603,3597.39,5.07312,22.0053,29.207,1.61711
137,Diffuse,1,Diffuse_5,0.0173333,0.017,19.985,24.884,99.9133,5,131,0.041,0.459985,2.18308,3447.66,6.3617,15.121,37.1964,1.35217
137,Diffuse,2,Diffuse_4,0.007,0.007,59.998,59.998,99.9883,1,119,0.007,0.49972,1.98317,3435.24,6.40195,18.018,,1.34658
137,Diffuse,3,Diffuse_2,0.1305,0.1305,29.8715,29.8715,99.565,3,124,0.011,0.485902,2.06653,3435.7,6.11839,17.8339,13.0384,1.34585
137,Diffuse,4,Diffuse_2,0.013,0.013,59.997,59.997,99.9783,1,142,0.013,0.423759,2.36627,3446.08,6.77479,14.6179,,1.34879
137,Diffuse,5,Diffuse_4,0.001,0.001,60.001,60.001,99.9983,1,138,0.001,0.437964,2.29992,3443.2,6.66973,12.2392,,1.35155
138,Clumpy,1,Clumpy_2,2.502,0.3245,3.4981,1.642,58.3007,19,510,22.237,0.0687092,8.49986,4366.64,5.41092,20.1737,20.6181,1.61274
138,Clumpy,2,Clumpy_2,1.7873,0.674,4.1803,2.6515,70.0499,19,512,16.283,0.0826145,8.57966,4253.15,5.37626,20.8651,29.8246,1.61372
138,Clumpy,3,Clumpy_2,2.0861,0.574,4.19333,3.184,64.4016,18,507,0.966,0.0753281,8.65173,4233.64,5.50141,19.6572,37.8065,1.63534
138,Clumpy,4,Clumpy_5,1.89708,0.65,2.67677,2.184,58.5234,25,574,17.067,0.0738728,9.65355,4924.42,5.86654,19.1572,28.0584,1.62505
138,Clumpy,5,Clumpy_1,5.45725,1.4905,9.35275,8.8005,63.1516,7,729,3.016,0.0752747,12.3059,6054.63,5.88683,20.1471,25.5343,1.62846
139,Clumpy,1,Clumpy_5,4.4972,3.1635,1.67033,1.968,25.0529,18,289,3.45,0.191913,4.81627,5255.05,6.34533,13.6597,28.7142,1.62411
139,Clumpy,2,Clumpy_2,3.211,2.033,1.95282,2.135,35.7939,22,341,2.567,0.166565,5.6821,7505,6.37824,13.7075,34.2113,1.61674
139,Clumpy,3,Clumpy_1,3.32611,2.033,2.17838,2.015,36.7953,16,271,13.698,0.1184,5.72189,4323.26,5.85238,11.3761,36.2422,1.64492
139,Clumpy,4,Clumpy_3,2.22238,1.0415,4.45575,2.2415,66.7216,15,712,0.202,0.0723994,13.3271,3249.9,5.36103,11.4107,35.2706,1.63383
139,Clumpy,5,Clumpy_4,3.787,1.901,4.56943,2.235,54.6816,13,349,0.017,0.198071,5.96632,3723.01,5.75464,10.5029,36.3286,1.59556
140,Diffuse,1,Diffuse_3,0.004,0.004,59.999,59.999,99.9933,1,134,0.008,0.44982,2.23322,3443.78,6.62739,13.7557,,1.35309
140,Diffuse,2,Diffuse_1,0.008,0.008,59.999,59.999,99.9867,1,123,0.475,0.48768,2.04976,3441.74,6.58,16.3855,,1.3344
140,Diffuse,3,Diffuse_4,0.0622,0.048,11.938,15.549,99.4817,9,131,0.013,0.458431,2.1833,3437.92,6.30204,17.2654,27.1116,1.3547
140,Diffuse,4,Diffuse_3,0.005,0.005,59.998,59.998,99.9917,1,132,0.121,0.451122,2.19989,3449.86,6.79632,13.7244,,1.35053
140,Diffuse,5,Diffuse_2,0.056,0.056,29.946,29.946,99.8133,3,134,0.013,0.448218,2.23318,3441.51,6.46987,13.9131,9.21954,1.3396
141,Clumpy,1,Clumpy_4,3.911,1.8,2.0891,1.9255,34.8178,19,234,0.451,0.254206,3.89994,4001.83,6.22333,12.2501,40.9063,1.63371
141,Clumpy,2,Clumpy_5,2.58173,2.1,2.86327,2.484,52.5854,21,357,17.252,0.117649,5.96043,3844.75,5.9462,10.827,35.1904,1.62638
141,Clumpy,3,Clumpy_2,4.80286,1.298,3.76871,2.6,43.9676,13,450,25.559,0.0754276,7.49988,3921.97,6.17865,10.6894,31.3468,1.60136
141,Clumpy,4,Clumpy_2,1.64073,0.816,4.1953,3.392,69.9205,20,470,10.62,0.100426,7.8332,3692.96,4.88855,9.85048,28.3253,1.59992
141,Clumpy,5,Clumpy_4,1.45187,1.616,2.73021,2.0175,63.7039,28,288,0.448,0.166376,4.79992,3750.02,4.88335,10.7535,35.0083,1.61004
142,Clumpy,1,Clumpy_2,3.69986,4.35,4.87357,2.75,56.8451,13,691,7.251,0.0749725,11.514,3814.97,6.43413,14.5366,48.1172,1.61609
142,Clumpy,2,Clumpy_1,5.383,3.1085,2.10412,1.375,28.1032,15,357,12.216,0.133893,5.96023,4059.78,6.78014,13.1078,28.5398,1.62583
142,Clumpy,3,Clumpy_4,2.96529,2.933,5.60671,3.633,65.4073,13,880,0.456,0.0671775,14.6657,4913.05,6.2365,15.5208,30.5453,1.62176
142,Clumpy,4,Clumpy_2,2.17537,0.8415,6.08571,3.266,70.9965,14,708,3.038,0.0793479,11.7994,3685.11,5.42776,17.1493,29.9452,1.61418
142,Clumpy,5,Clumpy_3,4.26025,2.5825,3.24138,2.4665,43.209,15,352,27.882,0.0811453,5.8654,3918.33,6.12291,15.6448,35.3368,1.63874
143,Clumpy,1,Clumpy_2,2.53525,0.692,2.68927,1.651,49.2992,22,294,17.856,0.107597,4.89959,4457.72,5.75032,18.9578,24.6956,1.60052
143,Clumpy,2,Clumpy_2,1.0432,0.5075,4.9262,4.3355,82.5242,19,743,3.184,0.0761577,12.4468,3561.87,5.11371,23.5224,23.9566,1.61558
143,Clumpy,3,Clumpy_5,4.2046,4.098,7.7972,2.184,64.9669,9,724,16.455,0.0601452,12.0649,3721.89,5.69537,22.6061,39.2942,1.62315
143,Clumpy,4,Clumpy_5,1.28278,0.75,6.03013,5.8275,80.6895,16,748,2.785,0.0689732,12.5113,3583.82,5.10746,22.2439,26.5805,1.62315
143,Clumpy,5,Clumpy_5,5.44025,1.9925,9.56325,9.439,63.7401,7,733,18.877,0.0548962,12.2138,3741.32,5.8151,21.6493,32.5523,1.62844
144,Diffuse,1,Diffuse_1,0.002,0.002,60.005,60.005,99.9967,1,134,0.473,0.445684,2.23307,3450.23,6.60984,12.3924,,1.34914
144,Diffuse,2,Diffuse_4,0.002,0.002,59.999,59.999,99.9967,1,129,0.002,0.467273,2.14996,5230.29,6.8383,7.15165,,1.32984
144,Diffuse,3,Diffuse_1,0.1825,0.2145,14.8175,15.388,98.7833,7,119,0.453,0.504636,1.98333,5815.26,6.61294,13.9704,10.2553,1.32259
144,Diffuse,4,Diffuse_3,0.01175,0.0105,14.9892,10.4685,99.9217,7,128,0.116,0.466417,2.13319,5214.89,6.60684,14.0908,31.4979,1.34552
144,Diffuse,5,Diffuse_1,56.685,56.685,2.489,2.489,4.20624,1,120,0.229,0.493102,2.02792,10488.4,6.82493,10.7573,,1.32383
146,Clumpy,1,Clumpy_2,1.2799,0.6,5.24467,1.601,78.6687,18,526,6.642,0.100438,8.76652,3591.84,4.59294,25.3085,27.997,1.61157
146,Clumpy,2,Clumpy_5,1.51125,0.6665,5.98925,3.289,79.8513,15,742,3.178,0.0753036,12.3658,3591.23,5.26818,23.0158,27.776,1.63218
146,Clumpy,3,Clumpy_5,4.51271,2.906,4.73633,2.4415,47.3578,12,577,6.307,0.0799167,9.61554,3861.79,6.17331,25.3902,42.1242,1.63723
146,Clumpy,4,Clumpy_4,1.48289,0.683,5.18389,3.417,77.757,17,777,0.45,0.0759678,12.9498,3595.32,5.34509,25.6298,26.7009,1.61769
146,Clumpy,5,Clumpy_3,5.04217,1.343,4.959,3.6255,49.5842,11,646,10.82,0.0762558,10.7654,5030.85,6.21148,17.635,44.3635,1.63116
147,Diffuse,1,Diffuse_2,0.002,0.002,60,60,99.9967,1,101,0.01,0.59568,1.68328,3448.39,6.82399,12.7628,,1.31833
147,Diffuse,2,Diffuse_4,0.002,0.002,59.998,59.998,99.9967,1,133,0.002,0.444167,2.21667,3446.33,6.50823,14.5805,,1.34333
147,Diffuse,3,Diffuse_3,0.003,0.003,59.997,59.997,99.995,1,110,0.119,0.539743,1.83333,3449.6,6.69835,12.0175,,1.33693
147,Diffuse,4,Diffuse_1,0.02575,0.0245,14.974,14.6355,99.8283,7,118,0.463,0.505111,1.9667,3426.06,6.40384,22.6875,17.5854,1.35172
147,Diffuse,5,Diffuse_2,0.0515,0.0515,29.9475,29.9475,99.8283,3,140,0.015,0.431525,2.33341,3420.6,6.44353,26.769,3.60555,1.35919
149,Diffuse,1,Diffuse_1,0.0295,0.0295,29.971,29.971,99.9017,3,120,0.461,0.49895,1.99997,3448.13,6.60198,13.4566,6,1.338
149,Diffuse,2,Diffuse_3,0.016,0.016,59.984,59.984,99.9733,1,142,0.116,0.422539,2.36667,3447.44,6.65519,10.8294,,1.36213
149,Diffuse,3,Diffuse_3,0.015,0.015,59.986,59.986,99.975,1,119,0.115,0.504186,1.9833,3439.22,6.73957,12.7738,,1.34715
149,Diffuse,4,Diffuse_4,0.001,0.001,59.998,59.998,99.9983,1,139,0.002,0.433174,2.31671,3448.98,6.61202,12.481,,1.34811
149,Diffuse,5,Diffuse_1,0.1655,0.1655,29.8345,29.8345,99.4483,3,121,0.45,0.495925,2.01667,3447.31,6.66956,11.4969,56.3028,1.34403
150,Clumpy,1,Clumpy_5,10.3544,4.681,2.05875,1.4675,13.7234,8,131,11.949,0.340454,2.18308,4172.04,6.73175,13.3951,42.8976,1.60111
150,Clumpy,2,Clumpy_3,28.001,28.001,2.001,2.001,6.66956,3,101,1.986,0.01451,1.68322,5401.86,7.05853,15.8628,46.8615,1.61936
150,Clumpy,3,Clumpy_2,6.05714,5.716,2.51471,1.784,29.3369,13,333,17.439,0.126154,5.54972,6958.89,6.55011,15.227,23.6661,1.61885
150,Clumpy,4,Clumpy_4,4.0653,1.927,1.9034,1.7,31.8897,19,286,0.166,0.208667,4.79166,3993.99,5.97486,16.5338,38.645,1.60185
150,Clumpy,5,Clumpy_5,4.0838,3.2745,1.78878,1.967,28.2751,18,305,20.032,0.113319,5.3568,7380.21,6.33265,14.4511,26.1673,1.63525
154,Diffuse,1,Diffuse_2,0.001,0.001,60.009,60.009,99.9983,1,111,0.003,0.543055,1.84969,3441.3,6.19652,16.9224,,1.3435
154,Diffuse,2,Diffuse_1,0.270222,0.23,6.39744,0.89,95.9473,17,114,0.455,0.490389,1.89972,3466.64,5.64798,23.7542,18.7243,1.37006
154,Diffuse,3,Diffuse_1,0.06925,0.08,14.9337,15.6705,99.5384,7,112,0.448,0.53445,1.86629,3434.25,5.75314,24.6378,24.2601,1.34611
154,Diffuse,4,Diffuse_5,0.1332,0.09,14.8358,3.79,98.8902,8,90,0.034,0.663753,1.49978,3435.98,5.38747,22.647,33.2338,1.35237
154,Diffuse,5,Diffuse_3,0.0816667,0.11,19.9213,17.68,99.5917,5,95,0.115,0.623021,1.5831,3433.75,5.60918,24.6861,33.5421,1.35228
155,Clumpy,1,Clumpy_2,4.73633,2.084,5.264,3.2175,52.6382,11,494,28.142,0.0633367,8.23306,3855.51,6.07052,14.7717,34.0152,1.62011
155,Clumpy,2,Clumpy_3,14.5867,3.285,5.41333,2.099,27.0667,5,366,39.441,0.0560712,6.1,5244.78,6.6099,16.5589,28.1279,1.63616
155,Clumpy,3,Clumpy_2,3.31571,0.899,5.25571,4.067,61.3167,13,498,6.68,0.107274,8.3,4350.74,5.60156,18.6895,21.273,1.61346
155,Clumpy,4,Clumpy_4,2.40471,0.909,2.02569,2.066,43.89,26,281,0.448,0.136782,4.68333,6279.1,5.99115,15.5169,30.6244,1.60288
155,Clumpy,5,Clumpy_1,3.51171,1,5.04157,2.105,58.9431,13,616,3.318,0.0915171,10.2884,3789.68,5.98254,16.0357,45.6062,1.6269
156,Diffuse,1,Diffuse_5,0.0675,0.0665,14.933,5.932,99.55,7,115,0.036,0.519035,1.9166,3435.05,6.17344,14.8311,8.40537,1.34397
156,Diffuse,2,Diffuse_3,0.002,0.002,60.005,60.005,99.9967,1,119,0.116,0.506254,1.9831,4025.31,6.61997,11.5548,,1.34194
156,Diffuse,3,Diffuse_4,0.003,0.003,59.999,59.999,99.995,1,141,0.003,0.423457,2.34992,3439.41,6.49199,12.4931,,1.35277
156,Diffuse,4,Diffuse_5,0.025,0.016,19.98,19.735,99.875,5,145,0.041,0.412542,2.41606,3434.58,6.42379,18.7333,18.2809,1.36894
156,Diffuse,5,Diffuse_1,0.01,0.01,29.995,29.995,99.9667,3,120,0.455,0.49821,1.99967,3429.83,6.31124,20.6971,28.2312,1.35738
157,Diffuse,1,Diffuse_1,0.093,0.093,29.908,29.908,99.69,3,114,0.457,0.524142,1.89994,6967.73,5.86668,22.1655,28.0713,1.32993
157,Diffuse,2,Diffuse_5,,,,,,0,126,0.484,0.468266,2.13904,3385.26,6.6081,15.6859,,1.3481
157,Diffuse,3,Diffuse_3,0.008,0.008,59.984,59.984,99.9867,1,119,0.124,0.503458,1.9836,4618.97,6.51144,20.2921,,1.35505
157,Diffuse,4,Diffuse_5,0.004,0.004,59.995,59.995,99.9933,1,139,0.038,0.42329,2.31671,5188.92,6.56577,24.588,,1.36138
157,Diffuse,5,Diffuse_3,17.4175,17.4175,12.528,12.528,41.836,3,117,0.015,0.515526,1.95355,3417.48,6.08037,28.5733,8.544,1.36554
160,Diffuse,1,Diffuse_1,0.0585,0.0585,29.946,29.946,99.805,3,116,0.464,0.516217,1.93304,4029.93,6.41488,16.6335,12.0416,1.33895
160,Diffuse,2,Diffuse_1,0.028,0.034,19.9723,15.699,99.86,5,134,0.451,0.444105,2.2333,3446.88,6.88768,10.4312,5.70156,1.34974
160,Diffuse,3,Diffuse_1,0.0185,0.0185,29.9835,29.9835,99.9383,3,98,0.454,0.591402,1.63322,5803.8,6.18947,16.6994,594.041,1.32836
160,Diffuse,4,Diffuse_1,0.03,0.03,29.972,29.972,99.9,3,121,0.46,0.495417,2.01653,6983.82,6.67052,9.85436,8,1.32263
160,Diffuse,5,Diffuse_5,0.0366,0.033,11.9634,11.65,99.695,9,112,0.032,0.538441,1.86667,6391.55,6.12205,19.1639,40.3687,1.34393
161,Clumpy,1,Clumpy_1,4.29575,0.6635,3.20475,1.6495,42.7272,15,375,35.251,0.0569893,6.24958,4521.15,6.33703,17.2575,32.2766,1.63877
161,Clumpy,2,Clumpy_5,6.658,2.031,8.2395,8.3385,55.3079,7,695,4.188,0.0794899,11.663,3791.45,6.03233,24.1646,21.0651,1.62529
161,Clumpy,3,Clumpy_1,4.53133,5.132,15.4703,18.211,77.3452,5,951,3.755,0.0587116,15.8487,3619.05,5.55981,22.3463,25.3663,1.62192
161,Clumpy,4,Clumpy_4,1.57636,0.535,3.84345,0.813,70.9148,21,737,0,0.0807378,12.362,3638.62,5.37976,22.6434,19.8366,1.61695
161,Clumpy,5,Clumpy_5,1.66437,0.556,5.77038,3.156,77.6136,15,754,3.764,0.062174,12.677,3589.39,5.32626,23.3717,28.7009,1.62805
162,Diffuse,1,Diffuse_3,0.03925,0.041,14.9612,7.7625,99.7383,7,120,0.126,0.500849,1.99993,3442.42,6.33956,15.7662,20.1122,1.34506
162,Diffuse,2,Diffuse_4,0.007,0.007,59.994,59.994,99.9883,1,131,0.007,0.456577,2.1833,3442.19,6.91514,11.1337,,1.34366
162,Diffuse,3,Diffuse_2,0.1568,0.097,11.8434,5.651,98.6934,9,109,0.007,0.529843,1.81664,3438.75,6.30589,25.0581,18.3819,1.34448
162,Diffuse,4,Diffuse_4,0.0846667,0.0825,9.916,0.914,99.1534,11,127,0.026,0.464111,2.11653,3445.47,6.02453,19.6259,15.3671,1.34915
162,Diffuse,5,Diffuse_4,0.1045,0.1045,29.8965,29.8965,99.6517,3,129,0.009,0.45582,2.14993,3438.33,6.16435,16.1912,16.9706,1.35638
164,Clumpy,1,Clumpy_2,6.97629,5.418,1.862,1.8095,18.6181,12,170,18.729,0.200379,2.83305,6488.29,7.01324,12.3176,30.6947,1.6297
164,Clumpy,2,Clumpy_2,3.0183,1.932,3.31356,2.516,49.6992,18,575,3.36,0.0946429,9.58253,3872.84,6.28563,14.8066,34.2758,1.61418
164,Clumpy,3,Clumpy_5,4.62256,1.765,2.04489,2.033,30.6698,17,295,36.481,0.055585,4.91609,7548.56,6.44038,13.8026,28.6192,1.6313
164,Clumpy,4,Clumpy_1,3.05775,0.789,4.44387,3.39,59.2388,15,644,5.066,0.0853478,10.731,4360.16,5.79653,17.3928,25.5108,1.6258
164,Clumpy,5,Clumpy_2,3.79389,1.065,3.23263,1.4925,43.0974,16,293,17.67,0.0797123,4.88285,6848.02,5.96067,17.8223,31.9812,1.60241
165,Clumpy,1,Clumpy_4,2.00433,0.666,2.13936,1.5085,49.905,28,298,0.444,0.131451,4.96534,3852.16,5.20714,20.955,25.547,1.62339
165,Clumpy,2,Clumpy_4,0.9392,0.2745,5.061,2.7255,84.3472,19,557,0.446,0.103009,9.28302,3549.66,4.82138,24.1657,25.7853,1.60755
165,Clumpy,3,Clumpy_3,3.19933,0.616,3.55563,1.033,49.6951,16,392,2.183,0.0779203,6.84848,3686.96,5.36784,18.7346,29.9274,1.62949
165,Clumpy,4,Clumpy_2,2.80382,0.799,2.5598,1.625,45.3544,20,528,0.249,0.096315,9.35507,3371.03,4.40276,23.9757,29.7166,1.61223
165,Clumpy,5,Clumpy_3,1.66862,0.716,2.719,0.966,61.9699,25,398,9.931,0.0912544,6.97768,3572.2,4.67605,22.6623,22.2821,1.62592
166,Diffuse,1,Diffuse_4,0.004,0.004,60.001,60.001,99.9933,1,160,0.01,0.375755,2.66644,3444.13,6.77741,12.1615,,1.36817
166,Diffuse,2,Diffuse_2,0.005,0.005,59.996,59.996,99.9917,1,129,0.006,0.468437,2.14996,3444.8,6.78187,9.71377,,1.33137
166,Diffuse,3,Diffuse_4,0.013,0.013,60.005,60.005,99.9783,1,117,0.014,0.508353,1.94942,3435.39,6.75344,14.5628,,1.34313
166,Diffuse,4,Diffuse_1,37.566,37.566,22.121,22.121,37.0617,1,138,0.152,0.43173,2.31206,3417.56,6.66864,19.8842,,1.35563
166,Diffuse,5,Diffuse_3,,,,,,0,126,0.9,0.462272,2.10723,3425.74,6.61943,18.6892,,1.35135
168,Clumpy,1,Clumpy_5,2.63492,1.183,2.3655,2.2,47.3061,23,517,4.434,0.10424,8.61595,3880.77,6.20418,14.9347,34.0398,1.62449
168,Clumpy,2,Clumpy_1,1.63442,0.541,3.67155,2.283,67.3117,22,700,8.9,0.0682146,11.6667,3723.55,5.80913,14.9214,30.1001,1.62476
168,Clumpy,3,Clumpy_3,2.8262,0.8665,2.886,1.992,50.5234,19,621,0.183,0.0918274,10.8715,3683.44,6.31562,15.4251,26.4683,1.63409
168,Clumpy,4,Clumpy_2,1.53354,0.849,3.08192,2.561,66.7739,25,650,9.991,0.076886,10.8332,3720.47,5.81727,17.83,32.9247,1.62835
168,Clumpy,5,Clumpy_1,3.99933,0.8,2.66789,3.067,40.015,17,517,10.251,0.0959922,8.61595,5715.99,6.53742,14.9261,32.0868,1.63018
169,Clumpy,1,Clumpy_5,2.32477,1.265,2.48233,2.309,49.6384,24,396,7.811,0.128271,6.5989,3859.06,5.88861,17.8801,33.6305,1.60818
169,Clumpy,2,Clumpy_1,2.70411,0.599,3.96256,3.033,59.4383,17,372,17.094,0.115426,6.2,3775.83,5.49707,19.8235,34.7716,1.62266
169,Clumpy,3,Clumpy_5,2.65787,1.108,4.843,3.0155,64.5658,15,702,3.469,0.0799843,11.6986,3735.88,5.60494,18.7846,27.3704,1.63457
169,Clumpy,4,Clumpy_3,3.19245,0.983,2.4884,2.3505,41.4726,20,343,5.317,0.0791754,5.71657,3938.35,6.23205,15.6826,32.3695,1.61634
169,Clumpy,5,Clumpy_2,1.1581,0.4825,5.38011,2.933,80.699,18,565,4.682,0.096461,9.41635,3590.89,5.2215,21.1776,33.5263,1.60951
170,Clumpy,1,Clumpy_2,2.36956,0.698,4.29844,2.894,64.4638,17,641,9.459,0.0789547,10.6812,3736.21,5.89122,19.6142,33.6171,1.63026
170,Clumpy,2,Clumpy_2,4.2598,5.454,7.5548,7.876,63.9446,9,762,5.853,0.0699198,12.8993,3692.04,5.93091,20.6404,26.5038,1.62124
170,Clumpy,3,Clumpy_5,3.52086,2.845,5.89467,2.835,58.9329,12,658,11.924,0.06421,10.9641,3775.25,5.96795,20.9349,26.3645,1.63036
170,Clumpy,4,Clumpy_4,3.58783,1.721,7.579,8.43,63.7727,10,718,3.126,0.0597629,12.0831,3705.49,5.93936,21.344,26.3349,1.62046
170,Clumpy,5,Clumpy_3,7.289,6.867,5.45775,2.6765,37.4614,8,370,22.115,0.0480937,6.3491,3860.86,6.32174,19.8023,37.1603,1.63626
171,Clumpy,1,Clumpy_2,3.00969,0.814,1.60631,1.707,34.7987,25,198,19.942,0.199157,3.29956,6910.21,6.12567,18.354,27.8114,1.61773
171,Clumpy,2,Clumpy_4,24.0955,24.0955,2.832,2.832,10.5171,3,142,50.632,0.0202411,2.63671,9042.76,6.88627,22.0659,,1.64985
171,Clumpy,3,Clumpy_2,3.05537,0.7455,4.23429,1.494,54.8047,14,351,22.721,0.104868,6.49002,4019.04,5.44115,23.662,33.086,1.60121
171,Clumpy,4,Clumpy_1,6.1215,0.5865,6.49925,3.2945,51.4965,7,356,24.776,0.0724085,7.05188,4396.88,5.56392,25.5613,26.047,1.63726
171,Clumpy,5,Clumpy_1,2.48862,0.6945,4.8965,1.8765,66.3022,15,603,14.643,0.0737791,10.2063,3660.13,5.25804,22.5346,15.7222,1.61379
172,Clumpy,1,Clumpy_4,2.183,1.842,2.26515,2.134,49.071,26,384,0.451,0.149634,6.39904,3874.66,6.25674,10.8378,31.2396,1.60389
172,Clumpy,2,Clumpy_4,2.1583,1.6415,3.843,2.3425,64.0361,19,471,0.453,0.122898,7.8483,3751.25,5.84403,9.44638,34.4268,1.61142
172,Clumpy,3,Clumpy_3,4.39138,2.7295,3.53629,2.033,41.3359,14,348,6.95,0.0619251,5.81114,3942.82,6.45106,9.8628,33.398,1.62554
172,Clumpy,4,Clumpy_4,1.56518,0.883,4.2793,2.4505,71.3098,20,533,0.449,0.103152,8.88185,3679.03,5.63561,10.0818,34.8786,1.62185
172,Clumpy,5,Clumpy_3,5.117,1.267,3.36557,2.017,39.6763,13,423,17.92,0.0981367,7.12385,3922.17,6.52616,11.4734,32.6848,1.61382
173,Clumpy,1,Clumpy_3,8.7038,1.71,4.1205,3.8585,27.4695,8,351,2.281,0.0503714,5.8499,4050.1,6.61104,16.7995,25.5025,1.63995
173,Clumpy,2,Clumpy_1,5.51133,5.366,21.3475,21.3475,72.0846,4,742,6.967,0.0671754,12.5276,3597.07,5.56214,20.1868,40.1192,1.62142
173,Clumpy,3,Clumpy_5,16.424,16.424,13.316,13.316,44.7747,3,641,22.964,0.0566953,10.7767,3825.51,6.21875,20.0806,47.4131,1.62266
173,Clumpy,4,Clumpy_1,5.24867,0.917,4.85783,1.725,48.0664,11,639,4.343,0.0876129,10.5378,3865.42,6.24352,20.125,31.9171,1.62687
173,Clumpy,5,Clumpy_5,9.61633,6.784,10.5217,12.683,52.2478,5,859,7.2,0.0619452,14.2186,3834.65,6.39038,17.7348,43.511,1.63178
174,Clumpy,1,Clumpy_5,1.89138,0.705,2.95133,2.7165,59.0227,24,385,13.972,0.109799,6.41624,3782.15,5.31168,20.4155,27.7144,1.62322
174,Clumpy,2,Clumpy_4,5.04267,0.749,14.958,19.773,74.7875,5,669,0.445,0.0879775,11.1496,3641.13,5.48306,20.658,33.5039,1.61739
174,Clumpy,3,Clumpy_1,3.63275,0.7225,4.39057,1.084,51.3981,14,392,9.478,0.125959,6.55562,3845.17,6.08547,19.1702,26.5026,1.63685
174,Clumpy,4,Clumpy_2,2.48989,1.47,4.17744,2.397,62.6554,17,525,4.96,0.0878779,8.74913,3748.69,6.04402,17.9586,36.3095,1.6184
174,Clumpy,5,Clumpy_3,4.7055,2.667,2.796,2.1265,37.2725,15,592,5.612,0.0920152,9.86469,3974.69,6.64273,14.9806,35.1121,1.62945
176,Diffuse,1,Diffuse_3,0.012,0.012,59.989,59.989,99.98,1,133,0.13,0.45275,2.21663,3417.31,6.42334,17.2283,,1.35776
176,Diffuse,2,Diffuse_5,0.008,0.008,59.999,59.999,99.9867,1,121,0.041,0.499583,2.01643,3424.23,6.76744,17.9996,,1.34464
176,Diffuse,3,Diffuse_3,0.007,0.007,59.995,59.995,99.9883,1,140,0.123,0.43046,2.33326,3424,6.4609,19.3996,,1.35407
176,Diffuse,4,Diffuse_2,0.002,0.002,60,60,99.9967,1,141,0.003,0.427243,2.34992,3427.19,6.54869,16.3887,,1.35573
176,Diffuse,5,Diffuse_4,0.008,0.008,59.994,59.994,99.9867,1,142,0.008,0.425291,2.36659,3447.88,6.61459,7.44692,,1.3551
