participant_id,condition,count_time,count_topic,count_typing,PC1,PC2,PC3
104,diffuse,4.0,4.0,4.0,1.3246589740764385,2.2674897955200644,0.30195370012394185
105,clumpy,3.0,6.0,1.0,1.4962576672065317,-1.1563247963144319,-1.1973953350433946
106,clumpy,3.0,4.0,3.0,0.5551417523465885,1.0819642153788067,0.25324698301114035
107,clumpy,2.0,5.0,1.0,0.2561824880467096,-1.22270587060907,-0.5207808931289286
109,diffuse,0.0,3.0,1.0,-2.2239678702729346,-1.355468019198347,0.8324479907000037
110,clumpy,1.0,4.0,0.0,-1.3520047568763767,-1.8636214880749151,-0.5751955653696754
111,clumpy,2.0,4.0,1.0,-0.5824875351465257,-0.6780959079336575,-0.5264888482568739
113,diffuse,0.0,2.0,1.0,-3.0626378934661704,-0.8108580565229342,0.8267400355720583
114,diffuse,3.0,5.0,2.0,1.0256997097765606,-0.03718029046781257,-0.4720741760161269
118,clumpy,1.0,0.0,1.0,-4.338572783886056,0.8893529057979424,0.13300172827375611
120,clumpy,1.0,5.0,2.0,0.2228893978433879,-1.2591623644079148,0.8925706180686959
121,clumpy,1.0,6.0,3.0,1.4296714867998874,-1.229237783912121,1.6293076873518542
122,diffuse,3.0,6.0,3.0,2.23248179873306,-0.007255709972018742,0.2646628932670314
123,diffuse,1.0,2.0,1.0,-2.661232737499584,-0.1998670195528831,0.14441763852964684
124,diffuse,1.0,3.0,1.0,-1.8225627143063483,-0.7444769822282957,0.15012559365759226
126,diffuse,3.0,4.0,2.0,0.1870296865833243,0.5074296722076002,-0.47778213114407264
129,clumpy,1.0,3.0,1.0,-1.8225627143063483,-0.7444769822282957,0.15012559365759226
130,clumpy,2.0,2.0,0.0,-2.6279396472962624,-0.16341052575403858,-1.2689338726679777
131,diffuse,2.0,3.0,1.0,-1.421157558339762,-0.13348594525824475,-0.5321968033848192
133,diffuse,2.0,4.0,1.0,-0.5824875351465257,-0.6780959079336575,-0.5264888482568739
134,diffuse,3.0,6.0,6.0,3.3368179960228534,1.716347919541601,2.4577502357326706
135,diffuse,4.0,5.0,4.0,2.1633289972696748,1.7228798328446517,0.3076616552518876
136,clumpy,1.0,3.0,1.0,-1.8225627143063483,-0.7444769822282957,0.15012559365759226
137,diffuse,2.0,1.0,0.0,-3.466609670489498,0.38119943692137415,-1.274641827795923
138,clumpy,1.0,4.0,2.0,-0.6157806253498483,-0.714552401732502,0.8868626629407506
139,clumpy,2.0,2.0,2.0,-1.891715515769734,0.9856585605883745,0.19312435564244823
141,clumpy,2.0,5.0,2.0,0.6242945538099738,-0.6481713274378635,0.21024822102628438
142,clumpy,3.0,6.0,3.0,2.23248179873306,-0.007255709972018742,0.2646628932670314
143,clumpy,2.0,5.0,2.0,0.6242945538099738,-0.6481713274378635,0.21024822102628438
144,diffuse,2.0,1.0,1.0,-3.098497604726234,0.9557339800925808,-0.5436127136407101
145,diffuse,4.0,8.0,2.0,3.943114935322855,-1.0600191415239997,-1.1372727076747025
146,clumpy,1.0,6.0,1.0,0.6934473552733591,-2.378306870254534,0.1672494590414283
147,diffuse,2.0,10.0,2.0,4.817644669776154,-3.3712211408149275,0.23878799666601114
149,diffuse,5.0,6.0,5.0,3.771516242192762,2.3637954503104965,0.3620763274926344
150,clumpy,0.0,2.0,1.0,-3.0626378934661704,-0.8108580565229342,0.8267400355720583
151,diffuse,1.0,5.0,1.0,-0.14522266791987626,-1.8336969075791214,0.16154150391348288
154,diffuse,1.0,3.0,1.0,-1.8225627143063483,-0.7444769822282957,0.15012559365759226
155,clumpy,3.0,3.0,1.0,-1.0197524023731752,0.47750509171180633,-1.214519200427231
156,diffuse,2.0,3.0,3.0,-0.6849334268132337,1.0155831410841683,0.9298614249256067
160,diffuse,5.0,6.0,4.0,3.403404176429497,1.78926090713929,-0.3689527866625786
161,clumpy,3.0,4.0,1.0,-0.18108237917993986,-0.0671048709636064,-1.2088112452992856
162,diffuse,0.0,3.0,1.0,-2.2239678702729346,-1.355468019198347,0.8324479907000037
166,diffuse,1.0,7.0,1.0,1.5321173784665953,-2.9229168329299466,0.1729574141693737
168,clumpy,1.0,3.0,1.0,-1.8225627143063483,-0.7444769822282957,0.15012559365759226
169,clumpy,4.0,5.0,3.0,1.7952169315064106,1.1483452896734452,-0.4233674589033254
171,clumpy,2.0,4.0,3.0,0.1537365963800026,0.47097317840875563,0.9355693800535521
