participant_id,condition,trial,map_id,explore_dur_mean,explore_dur_median,exploit_dur_mean,exploit_dur_median,pct_time_exploit,n_transitions,total_collected,time_to_first_resource,inter_resource_mean,collection_rate,path_length,coverage_entropy,heading_variability,patch_leaving_distance,levy_alpha
82,Clumpy,3,Clumpy_4,9.59933,4.583,15.2325,15.2325,51.4064,4,613,21.382,0.0568933,10.3437,3757.05,5.90729,17.6872,6.20711,1.62542
82,Clumpy,4,Clumpy_2,8.7325,8.7325,21.0575,21.0575,70.6865,3,573,12.216,0.0773566,9.61264,3693.84,5.63058,19.7671,30.0167,1.61751
82,Clumpy,5,Clumpy_1,4.4495,4.4495,25.457,25.457,85.122,3,755,3.55,0.0712149,12.606,3653.17,5.186,19.6478,29.9666,1.64592
85,Diffuse,1,Diffuse_3,59.868,59.868,,,0,0,123,0.009,0.485746,2.04983,3445.81,6.77163,11.3978,,1.33564
85,Diffuse,2,Diffuse_3,59.902,59.902,,,0,0,144,0.126,0.416769,2.39984,5213.06,6.67574,12.5498,,1.35543
85,Diffuse,3,Diffuse_1,59.849,59.849,,,0,0,127,0.466,0.466921,2.11638,3442.35,6.77396,10.7579,,1.33562
85,Diffuse,4,Diffuse_1,59.867,59.867,,,0,0,133,0.46,0.448606,2.21637,5216.32,6.91205,9.81815,,1.33858
85,Diffuse,5,Diffuse_2,59.868,59.868,,,0,0,143,0.01,0.422296,2.38294,3449.89,6.88156,8.56869,,1.35467
88,Clumpy,1,Clumpy_4,27.657,27.657,4.533,4.533,7.57431,2,321,0.443,0.182741,5.34991,3897.6,6.06406,13.8412,25.02,1.61195
88,Clumpy,2,Clumpy_5,12.3655,12.3655,35.148,35.148,58.6984,2,356,17.525,0.0963352,5.93294,3912.53,5.84634,15.3343,1.41421,1.63255
88,Clumpy,3,Clumpy_1,4.433,4.433,53.847,53.847,92.3936,1,390,4.567,0.131614,6.69172,3590.64,4.82422,19.9587,,1.62567
88,Clumpy,4,Clumpy_5,4.734,4.734,55.096,55.096,92.0876,1,369,4.577,0.130837,6.14898,3687.83,4.61917,21.1571,,1.62117
88,Clumpy,5,Clumpy_5,9.1905,9.1905,20.724,20.724,69.2774,3,462,4.562,0.120095,7.69872,3771.48,5.29954,16.7495,16.6433,1.62366
89,Clumpy,1,Clumpy_1,17.5355,17.5355,12.415,12.415,41.4517,3,360,11.046,0.134819,5.9989,5165.02,6.28546,20.6861,34.176,1.63004
89,Clumpy,2,Clumpy_1,6.6915,6.6915,46.501,46.501,77.6518,2,395,9.639,0.106178,6.58246,3782.98,5.03703,23.7375,71.4003,1.62522
89,Clumpy,3,Clumpy_5,6.0995,6.0995,47.618,47.618,79.6061,2,392,10.281,0.100343,6.54457,4403.47,4.89014,23.1311,64.0078,1.64079
89,Clumpy,4,Clumpy_1,15.769,15.769,14.1575,14.1575,47.3076,3,509,24.643,0.069626,8.48135,3857.48,5.91563,20.9749,30.8707,1.62686
89,Clumpy,5,Clumpy_5,13.067,13.067,16.8665,16.8665,56.3466,3,714,14.478,0.0637672,11.8982,4977.44,5.96063,20.7409,13.0384,1.63704
90,Clumpy,1,Clumpy_3,59.85,59.85,,,0,0,207,4.114,0.235374,3.44989,4083.98,6.53228,11.6518,,1.62897
90,Clumpy,2,Clumpy_2,28.7155,28.7155,0.5835,0.5835,1.99154,3,203,12.515,0.207188,3.46334,4018.23,6.61005,14.0968,39.5601,1.61181
90,Clumpy,3,Clumpy_4,6.699,6.699,15.1223,12.932,77.2007,4,270,2.953,0.154981,4.59106,3815.98,5.61756,19.7553,41.4994,1.62647
90,Clumpy,4,Clumpy_1,3.3825,3.3825,26.0925,26.0925,88.5242,3,749,2.984,0.0747453,12.6889,3567.45,5.16566,20.3637,21.095,1.6322
90,Clumpy,5,Clumpy_1,14.468,14.468,27.115,27.115,48.3756,2,360,18.867,0.0637465,6.42249,3657.59,5.87686,20.5514,144.534,1.63645
92,Diffuse,1,Diffuse_2,11.6183,10.046,8.34033,9.429,41.788,5,111,0.018,0.516564,1.84982,3434.87,5.90225,17.3648,7.39295,1.33699
92,Diffuse,2,Diffuse_4,18.8595,18.8595,7.30767,5.797,36.7577,4,113,0.215,0.539636,1.89353,3427.59,5.70741,16.0456,10.7541,1.34151
92,Diffuse,3,Diffuse_3,29.1635,29.1635,1.316,1.316,2.20646,2,131,1.316,0.446984,2.19515,6368.97,6.48772,18.0131,25.318,1.34432
92,Diffuse,4,Diffuse_1,59.875,59.875,,,0,0,119,0.46,0.500644,1.9832,6374.52,6.71799,14.657,,1.33015
92,Diffuse,5,Diffuse_1,24.3485,24.3485,5.54,5.54,18.5356,3,121,0.449,0.489117,2.01643,5789.01,6.47412,17.8257,3,1.32491
94,Diffuse,1,Diffuse_1,27.786,27.786,4.35,4.35,7.25944,2,103,0.462,0.571265,1.71664,3441.2,5.97426,16.1161,17.8045,1.34104
94,Diffuse,2,Diffuse_1,11.6733,14.2805,4.377,3.783,21.9494,6,105,0.457,0.569788,1.74994,3443.44,5.94505,15.9373,11.8566,1.34077
94,Diffuse,3,Diffuse_4,8.731,2.6655,8.29433,7.966,41.6055,6,104,0.007,0.573388,1.7333,3436.57,5.85904,16.5722,7.58303,1.33043
94,Diffuse,4,Diffuse_2,16.7213,9.683,4.823,4.823,16.1277,4,121,0.01,0.478675,2.0166,3438.73,6.03211,15.4074,14.8824,1.34856
94,Diffuse,5,Diffuse_1,24.281,24.281,35.562,35.562,59.4255,1,110,0.459,0.539083,1.83321,3435.31,5.90959,17.7117,,1.34101
95,Diffuse,1,Diffuse_3,58.702,58.702,1.114,1.114,1.86238,1,109,0.131,0.54538,1.81667,3441.09,6.32008,16.4029,,1.34338
95,Diffuse,2,Diffuse_2,59.869,59.869,,,0,0,127,0.006,0.475262,2.11663,3447.59,6.66988,11.5781,,1.34566
95,Diffuse,3,Diffuse_2,59.884,59.884,,,0,0,115,0.009,0.525447,1.91667,3448.78,6.71746,13.8356,,1.33527
95,Diffuse,4,Diffuse_1,59.801,59.801,,,0,0,123,0.457,0.483615,2.05,3450.29,6.8004,8.7162,,1.33908
95,Diffuse,5,Diffuse_2,59.852,59.852,,,0,0,140,0.008,0.427942,2.33291,3451.04,6.94688,9.07509,,1.3473
96,Diffuse,1,Diffuse_2,59.883,59.883,,,0,0,133,0.004,0.45222,2.21663,4043.23,6.84313,9.37612,,1.33693
96,Diffuse,2,Diffuse_2,59.867,59.867,,,0,0,125,0.014,0.482653,2.08333,3449.57,6.68884,11.055,,1.33637
96,Diffuse,3,Diffuse_3,59.816,59.816,,,0,0,114,0.131,0.529788,1.89997,3447.68,6.57746,10.4709,,1.33507
96,Diffuse,4,Diffuse_3,59.8,59.8,,,0,0,132,0.13,0.446053,2.19993,3446.14,6.83809,9.17,,1.34059
96,Diffuse,5,Diffuse_4,11.961,10.283,7.7,6.883,39.1638,5,118,0.4,0.498129,1.99753,3399.37,6.19433,15.1236,3.16228,1.34075
97,Diffuse,1,Diffuse_1,15.255,0.766,7.0255,7.0255,23.4904,4,112,0.003,0.534045,1.86657,3430.73,6.40416,17.723,3.08114,1.3407
97,Diffuse,2,Diffuse_2,59.866,59.866,,,0,0,135,0.01,0.4475,2.24966,3449.05,6.82569,10.3985,,1.34463
97,Diffuse,3,Diffuse_3,27.4915,27.4915,4.849,4.849,8.10436,2,121,0.128,0.498183,2.01643,3452.53,6.52868,11.9007,30,1.34613
97,Diffuse,4,Diffuse_5,59.817,59.817,,,0,0,140,0.032,0.428288,2.33283,3447.45,6.91915,8.97179,,1.34834
97,Diffuse,5,Diffuse_1,59.799,59.799,,,0,0,138,0.454,0.433204,2.29985,3442.22,6.76422,9.92328,,1.34574
100,Diffuse,1,Diffuse_2,59.878,59.878,,,0,0,123,0.019,0.487484,2.04993,3430.13,6.65692,20.5824,,1.34011
100,Diffuse,2,Diffuse_1,10.1783,9.458,14.6855,14.6855,49.0285,4,122,0.451,0.490785,2.0332,3423.62,6.24607,22.5261,7.42443,1.35464
100,Diffuse,3,Diffuse_3,59.853,59.853,,,0,0,127,0,0.47519,2.12091,3432.45,6.89178,16.9098,,1.33722
100,Diffuse,4,Diffuse_4,59.833,59.833,,,0,0,117,0.01,0.505888,1.94997,3420.5,6.72894,19.9676,,1.33951
100,Diffuse,5,Diffuse_5,59.84,59.84,,,0,0,136,0.044,0.440889,2.26663,3426.26,6.88943,17.329,,1.35553
102,Diffuse,1,Diffuse_1,27.0335,27.0335,5.816,5.816,9.71227,2,118,0.454,0.493,1.96663,3448.82,6.56425,13.1402,11.6619,1.3427
102,Diffuse,2,Diffuse_1,59.817,59.817,,,0,0,153,0.449,0.388928,2.55,3444.49,6.76249,6.79325,,1.36406
102,Diffuse,3,Diffuse_3,59.851,59.851,,,0,0,129,0.12,0.467586,2.14996,3449.38,6.82932,6.70569,,1.3403
102,Diffuse,4,Diffuse_5,59.79,59.79,,,0,0,133,0.033,0.451015,2.21663,3443.66,6.31584,9.19878,,1.34321
102,Diffuse,5,Diffuse_1,59.749,59.749,,,0,0,135,0.25,0.438045,2.25794,3448.24,6.63236,9.21944,,1.34412
103,Diffuse,1,Diffuse_5,59.881,59.881,,,0,0,117,0.043,0.501983,1.94994,5216.91,6.79231,12.5497,,1.33406
103,Diffuse,2,Diffuse_5,59.879,59.879,,,0,0,139,0.046,0.432935,2.31644,3445.84,6.39933,13.2471,,1.34927
103,Diffuse,3,Diffuse_1,59.88,59.88,,,0,0,109,0.45,0.548435,1.81664,4034.37,6.8118,12.0774,,1.32345
103,Diffuse,4,Diffuse_4,59.88,59.88,,,0,0,105,0.006,0.57274,1.74997,3443.3,6.40289,16.8379,,1.32734
103,Diffuse,5,Diffuse_1,14.2133,15.493,8.62,8.62,28.7909,4,100,0.454,0.599141,1.66656,3438.02,6.0064,19.4284,6.76783,1.33566
104,Diffuse,1,Diffuse_2,59.851,59.851,,,0,0,135,0.039,0.444075,2.24981,3443.65,6.82156,13.7599,,1.3438
104,Diffuse,2,Diffuse_2,56.681,56.681,3.201,3.201,5.34551,1,112,0.006,0.533414,1.86664,3444.54,6.31348,15.0986,,1.33375
104,Diffuse,3,Diffuse_4,54.183,54.183,5.665,5.665,9.46565,1,110,0.008,0.542954,1.83318,4016.74,6.73252,15.0954,7.61577,1.33387
104,Diffuse,4,Diffuse_5,9.39125,7.6,5.56275,4.9755,37.1991,7,132,0.045,0.448992,2.19949,3425.64,6.56689,17.0245,9.41186,1.35688
104,Diffuse,5,Diffuse_5,59.85,59.85,,,0,0,128,0.038,0.468512,2.13308,3434.79,6.64467,14.5,,1.33927
105,Clumpy,1,Clumpy_5,17.5435,17.5435,24.73,24.73,41.3428,2,370,17.698,0.0610569,6.16646,3896.88,6.20627,17.4572,10,1.61316
105,Clumpy,2,Clumpy_3,14.7505,14.7505,15.166,15.166,50.6944,3,626,9.317,0.0809888,10.4332,3867.11,6.13916,20.182,45.7056,1.63218
105,Clumpy,3,Clumpy_4,9.382,9.382,24.926,24.926,84.1611,2,547,1.581,0.102276,9.23394,3600.97,5.14427,21.9616,25.4951,1.62
105,Clumpy,4,Clumpy_4,16.467,16.467,21.475,21.475,72.2857,2,557,1.482,0.0973508,9.37174,3673.22,5.50569,19.1476,17.0294,1.6197
105,Clumpy,5,Clumpy_2,5.827,5.416,21.1345,21.1345,70.7431,4,589,5.349,0.0925459,9.85065,3691.23,5.53178,19.145,1.41421,1.60684
106,Clumpy,1,Clumpy_3,59.934,59.934,,,0,0,258,26.854,0.105315,4.29971,5305.3,6.58609,9.82839,,1.61679
106,Clumpy,2,Clumpy_4,59.85,59.85,,,0,0,324,0.439,0.172607,5.39937,5268.76,7.04099,9.17143,,1.61842
106,Clumpy,3,Clumpy_1,59.833,59.833,,,0,0,186,48.149,0.0631568,3.1,8320.24,7.04591,10.2843,,1.65427
106,Clumpy,4,Clumpy_1,22.742,22.742,14.35,14.35,23.983,2,467,4.193,0.119745,7.78281,3929.62,6.30285,11.5544,33.1361,1.61725
106,Clumpy,5,Clumpy_3,34.684,34.684,25.133,25.133,42.0165,1,317,21.644,0.121206,5.28219,4478.88,6.19374,11.6646,,1.61364
107,Clumpy,1,Clumpy_4,24.6255,24.6255,5.2795,5.2795,17.6542,3,246,0.447,0.230363,4.0998,3951.96,5.9265,14.4844,55.0818,1.62959
107,Clumpy,2,Clumpy_2,26.2155,26.2155,3.254,3.254,11.0419,3,71,0,0.0336957,1.20194,4183.25,5.47006,17.459,41.3075,1.61946
107,Clumpy,3,Clumpy_3,4.072,4.072,51.45,51.45,86.3342,2,393,4.711,0.123561,6.58766,3727.08,4.97831,14.4721,59.5399,1.61838
107,Clumpy,4,Clumpy_3,4.7195,4.7195,25.2185,25.2185,84.2358,3,386,3.706,0.134161,6.43312,3760.46,4.6013,17.2263,56.7539,1.61598
107,Clumpy,5,Clumpy_4,14.2935,14.2935,30.92,30.92,51.9603,2,294,0,0.196515,4.9367,3648.67,4.49279,15.8025,2.23607,1.60673
108,Clumpy,1,Clumpy_5,9.601,9.601,50.283,50.283,83.9673,1,387,8.458,0.132161,6.44979,3778.62,5.15293,20.5832,,1.63668
108,Clumpy,2,Clumpy_3,51.334,51.334,8.466,8.466,14.1572,1,251,41.504,0.073868,4.18319,5257.72,6.78183,19.4703,,1.62969
108,Clumpy,3,Clumpy_1,4.116,4.116,55.667,55.667,93.1151,1,392,4.097,0.132481,6.53322,3640.15,4.45239,21.6697,,1.61923
108,Clumpy,4,Clumpy_2,16.533,16.533,43.35,43.35,72.3912,1,298,17.676,0.131091,4.9665,3826.63,5.22873,21.581,,1.59887
108,Clumpy,5,Clumpy_2,3.583,3.583,56.283,56.283,94.015,1,298,3.796,0.151293,4.96658,3825.84,4.40945,22.2649,,1.59589
109,Diffuse,1,Diffuse_2,59.852,59.852,,,0,0,126,0.007,0.476536,2.09979,3451.87,6.69628,10.6781,,1.33662
109,Diffuse,2,Diffuse_3,59.9,59.9,,,0,0,111,0.124,0.543036,1.84982,3450.46,6.79911,10.63,,1.33138
109,Diffuse,3,Diffuse_2,59.817,59.817,,,0,0,128,0.009,0.470732,2.13308,3448.1,6.8887,8.79247,,1.34542
109,Diffuse,4,Diffuse_1,59.766,59.766,,,0,0,119,0.251,0.497314,1.98993,3442.65,6.79803,8.58564,,1.33169
109,Diffuse,5,Diffuse_2,59.834,59.834,,,0,0,136,0.016,0.43517,2.2661,3448.77,6.6971,9.0252,,1.34749
110,Clumpy,1,Clumpy_3,59.834,59.834,,,0,0,2,33.31,0.048,0.0333317,5973.38,7.09437,12.3994,,
110,Clumpy,2,Clumpy_4,59.851,59.851,,,0,0,214,0.438,0.0632535,3.56661,4119.16,6.97197,11.0796,,1.62928
110,Clumpy,3,Clumpy_3,55.787,55.787,4.047,4.047,6.76371,1,187,40.864,0.102876,3.11667,5885.53,6.93978,11.8623,,1.64555
110,Clumpy,4,Clumpy_5,53.974,53.974,5.428,5.428,9.13774,1,128,48.66,0.0848425,2.15296,4124.32,7.01579,14.9172,,1.64713
110,Clumpy,5,Clumpy_3,15.97,15.97,43.731,43.731,73.25,1,392,15.687,0.108478,6.55562,5001.66,5.24765,20.3762,,1.62281
111,Clumpy,1,Clumpy_3,9.557,7.134,10.4013,5.684,52.1152,5,605,4.812,0.0912231,10.0832,3880.75,6.13536,22.0671,54.8912,1.63495
111,Clumpy,2,Clumpy_4,42.357,42.357,17.435,17.435,29.1594,1,489,0.45,0.122012,8.14919,3997.21,6.6898,14.4272,,1.61886
111,Clumpy,3,Clumpy_3,18.7535,18.7535,11.159,11.159,37.3055,3,561,25.64,0.0613768,9.34797,3942.29,6.33802,17.1945,24.2074,1.63001
111,Clumpy,4,Clumpy_3,18.4275,18.4275,22.97,22.97,38.3953,2,378,10.068,0.0592944,6.29916,3926.68,6.3983,16.8058,29.2746,1.63356
111,Clumpy,5,Clumpy_1,15.344,15.344,14.593,14.593,48.7457,3,669,8.265,0.0770075,11.1493,3808.39,5.96403,17.4654,22.561,1.62485
114,Diffuse,1,Diffuse_1,17.179,15.969,4.1825,4.1825,13.9645,4,136,0.469,0.44057,2.26659,3449.04,6.34991,14.9944,9.31864,1.36091
114,Diffuse,2,Diffuse_3,17.1277,21.617,4.2085,4.2085,14.0753,4,100,0.119,0.597465,1.66658,3441.78,6.04083,15.3323,8.60989,1.3291
114,Diffuse,3,Diffuse_2,59.799,59.799,,,0,0,143,0.015,0.422394,2.38325,5206.11,6.75464,12.4656,,1.35056
114,Diffuse,4,Diffuse_1,59.866,59.866,,,0,0,134,0.449,0.434459,2.23326,3447.33,6.86579,10.6894,,1.35483
114,Diffuse,5,Diffuse_3,59.732,59.732,,,0,0,132,1.083,0.448977,2.20743,3439.16,6.71366,11.6526,,1.34982
118,Clumpy,1,Clumpy_4,16.983,16.983,25.85,25.85,43.2159,2,272,0.446,0.114321,4.53333,3899.26,5.98801,21.554,21.095,1.58539
118,Clumpy,2,Clumpy_2,13.65,13.65,46.182,46.182,77.1861,1,516,13.712,0.0895146,8.6,3617.99,4.96612,19.1582,,1.61332
118,Clumpy,3,Clumpy_3,14.5,14.5,30.882,30.882,51.5714,2,395,12.954,0.0714442,6.58333,3880.02,5.8085,19.8703,99.4636,1.62286
118,Clumpy,4,Clumpy_4,31.383,31.383,14.2005,14.2005,47.506,2,455,0.2,0.13124,7.6101,3881.46,6.22769,17.8734,5.09902,1.62569
118,Clumpy,5,Clumpy_1,8.65,8.65,21.25,21.25,71.0702,3,721,9.174,0.0689111,12.0167,6077.41,5.65921,20.4109,41.0366,1.63917
120,Clumpy,1,Clumpy_3,12.9833,11.034,6.967,9.999,34.9217,5,534,1.61,0.0627617,8.89896,3962.41,6.4815,15.9528,65.6214,1.62604
120,Clumpy,2,Clumpy_2,6.80067,7.002,19.7335,19.7335,65.9223,4,694,6.876,0.0708773,11.5657,3719.77,5.9688,18.5011,4.51499,1.61785
120,Clumpy,3,Clumpy_3,18.809,18.809,11.1175,11.1175,37.1493,3,621,13.613,0.0744661,10.3498,3934.14,6.59006,15.2056,25.4951,1.63301
120,Clumpy,4,Clumpy_4,9.0995,9.0995,13.8733,16.001,69.5766,4,888,0.444,0.0671026,14.7988,3687.98,6.01297,16.8795,20.0313,1.6154
120,Clumpy,5,Clumpy_3,9.033,9.033,19.676,19.676,68.536,3,745,0.45,0.0566989,12.957,3562.73,5.70731,17.8646,26.7056,1.64342
121,Clumpy,1,Clumpy_5,28.671,28.671,2.484,2.484,4.15204,2,212,28.313,0.137493,3.53304,5279.6,6.88643,12.2797,0,1.63378
121,Clumpy,2,Clumpy_1,17.9895,17.9895,11.024,11.024,37.9961,3,506,23.964,0.0674515,8.71828,3797.55,6.33662,16.9855,5.83095,1.63182
121,Clumpy,3,Clumpy_5,6.199,6.199,24.3385,24.3385,88.7036,2,728,0.617,0.0719752,13.2578,3266.28,4.83475,20.8473,15.2643,1.62832
121,Clumpy,4,Clumpy_3,16.1735,16.1735,21.663,21.663,40.1092,2,336,12.781,0.0645194,6.21325,3584.91,6.09031,18.5627,1.41421,1.62352
121,Clumpy,5,Clumpy_5,15.532,15.532,23.463,23.463,43.0301,2,373,21.314,0.0565349,6.8325,3568.41,6.1071,17.9134,82.8553,1.63831
122,Diffuse,1,Diffuse_5,3.54167,4.03,16.4087,22.681,82.2476,5,96,0.037,0.627716,1.59989,3456.33,5.25408,22.9091,12.3343,1.36168
122,Diffuse,2,Diffuse_4,7.061,7.061,15.2207,19.034,76.3783,4,83,0.016,0.729061,1.38331,3459,4.99695,24.1907,8.43282,1.34443
122,Diffuse,3,Diffuse_2,15.5093,11.59,6.67,6.67,22.2824,4,101,0.002,0.59268,1.68322,3437.35,5.62415,18.4226,9.47214,1.33268
122,Diffuse,4,Diffuse_5,59.819,59.819,,,0,0,100,0.043,0.604889,1.6665,3451.64,5.83386,14.9758,,1.33829
122,Diffuse,5,Diffuse_4,59.834,59.834,,,0,0,118,0.011,0.509692,1.96657,3453.12,5.90651,13.6596,,1.33605
123,Diffuse,1,Diffuse_4,28.0405,28.0405,3.784,3.784,6.32089,2,145,0.075,0.415563,2.41659,3447.21,6.65353,12.7329,5,1.3523
123,Diffuse,2,Diffuse_2,59.816,59.816,,,0,0,145,0.083,0.418063,2.42123,3446.34,6.93499,8.0194,,1.34789
123,Diffuse,3,Diffuse_5,27.0995,27.0995,5.65,5.65,9.44043,2,121,0.045,0.49485,2.01663,3444.75,6.13985,14.4932,12.8062,1.3392
123,Diffuse,4,Diffuse_3,7.7872,6.884,5.237,3.4075,34.981,8,123,0.123,0.488385,2.04997,3449.84,5.9647,17.0033,7.42047,1.35508
123,Diffuse,5,Diffuse_1,17.2057,3.9,2.75,2.783,13.7805,5,120,0.333,0.499773,2.00381,3443.5,6.43144,16.3153,11.7735,1.33599
126,Diffuse,1,Diffuse_4,10.974,10.974,18.9645,18.9645,63.3449,3,111,0.011,0.537973,1.84988,5190.52,6.0455,23.9781,7.2111,1.34862
126,Diffuse,2,Diffuse_2,17.448,17.448,42.346,42.346,70.8198,1,140,0.015,0.42536,2.33329,3420.59,6.44252,22.8061,,1.36762
126,Diffuse,3,Diffuse_5,15.923,15.923,9.32133,3.584,46.7547,4,133,0.043,0.449833,2.21667,8124.5,6.14047,24.3507,10,1.34692
126,Diffuse,4,Diffuse_5,51.178,51.178,8.635,8.635,14.4367,1,131,0.034,0.460731,2.18322,6966.52,6.66281,13.4871,,1.33295
126,Diffuse,5,Diffuse_1,12.332,12.332,47.495,47.495,79.3872,1,96,0.037,0.627137,1.59997,5764.41,5.84422,27.7547,,1.33764
128,Diffuse,1,Diffuse_1,26.2015,26.2015,7.431,7.431,12.4194,2,134,0.479,0.445759,2.23326,3422.39,6.62311,16.7668,5,1.35095
128,Diffuse,2,Diffuse_4,24.1335,24.1335,11.582,11.582,19.352,2,118,0.004,0.509308,1.96618,3419.34,6.42827,19.5865,6.40312,1.3388
128,Diffuse,3,Diffuse_5,28.007,28.007,3.815,3.815,6.37651,2,110,0.048,0.545318,1.83291,3417.74,6.44559,21.2432,3.16228,1.33603
128,Diffuse,4,Diffuse_4,9.826,10.587,6.85833,3.432,34.361,6,132,0.01,0.457985,2.19974,3412.37,6.57497,19.9184,10.8098,1.35246
128,Diffuse,5,Diffuse_2,12.7207,6.081,10.859,10.859,36.2692,4,132,0.011,0.456695,2.19967,3412.04,6.58162,18.3748,17.3135,1.35067
129,Clumpy,1,Clumpy_5,18.892,18.892,22.084,22.084,36.8878,2,365,13.88,0.0547995,6.08313,5154.73,6.06726,17.3586,18.6011,1.63725
129,Clumpy,2,Clumpy_5,11.033,11.033,18.8835,18.8835,63.1207,3,380,4.133,0.142879,6.33323,3768.99,5.13365,19.9288,17.4642,1.60427
129,Clumpy,3,Clumpy_5,6.734,6.734,23.1995,23.1995,77.5035,3,746,5.426,0.0683906,12.4331,3650.29,5.33505,19.4429,1.41421,1.62381
129,Clumpy,4,Clumpy_3,42.816,42.816,17.05,17.05,28.4803,1,387,42.862,0.0441269,6.44882,4043.6,6.52635,18.2046,,1.64012
129,Clumpy,5,Clumpy_3,15.192,15.192,29.416,29.416,49.1906,2,389,26.367,0.0683402,6.48323,5049.9,5.98342,18.4141,114.232,1.61595
130,Clumpy,1,Clumpy_2,13.067,13.067,46.749,46.749,78.1547,1,428,11.133,0.113379,7.13191,3781.54,5.44338,17.2356,,1.618
130,Clumpy,2,Clumpy_1,10.116,10.116,49.733,49.733,83.0975,1,387,10.698,0.113946,6.4486,3810.38,5.02865,19.9603,,1.61702
130,Clumpy,3,Clumpy_3,9.4745,9.4745,43.166,43.166,69.4937,2,372,5.607,0.145908,6.19948,3910.92,5.21108,18.8885,68,1.62398
130,Clumpy,4,Clumpy_3,,,,,,,,,,,,,,,
130,Clumpy,5,Clumpy_5,9.184,9.184,50.615,50.615,84.6419,1,388,9.224,0.109085,6.46613,3850.49,4.7502,20.0563,,1.63322
131,Diffuse,1,Diffuse_2,59.85,59.85,,,0,0,128,0.01,0.463252,2.13291,3443.62,6.62931,8.54679,,1.34365
131,Diffuse,2,Diffuse_2,59.737,59.737,,,0,0,115,0,0.525823,1.92295,3443.06,6.53324,9.64347,,1.32773
131,Diffuse,3,Diffuse_1,59.868,59.868,,,0,0,81,0.457,0.719875,1.34984,3448.35,6.45801,11.086,,1.30596
131,Diffuse,4,Diffuse_2,19.7607,2.108,0.301,0.301,1.00528,4,99,0.006,0.595367,1.64981,3485.85,5.4062,13.3664,6.80129,1.33666
131,Diffuse,5,Diffuse_5,59.866,59.866,,,0,0,105,0.041,0.575471,1.74985,3448.59,6.07327,12.3168,,1.33471
132,Clumpy,1,Clumpy_2,59.905,59.905,,,0,0,292,20.741,0.128512,4.86472,4671.71,6.77354,11.9084,,1.61983
132,Clumpy,2,Clumpy_2,9.2845,9.2845,20.2595,20.2595,68.574,3,485,4.266,0.112647,8.1988,4345.05,5.57775,12.7209,3,1.62779
132,Clumpy,3,Clumpy_1,3.34125,2.115,8.2214,4.535,75.4645,8,655,1.017,0.0794388,12.0043,3356.92,5.36472,14.436,8.96089,1.64559
132,Clumpy,4,Clumpy_1,7.359,7.359,22.169,22.169,75.0779,3,597,8.935,0.0825839,10.1087,3660.87,5.60941,13.7601,34.8281,1.63994
132,Clumpy,5,Clumpy_2,10.9765,10.9765,18.8435,18.8435,63.1908,3,584,1.916,0.0975815,9.78372,3787.35,6.15779,13.7845,31.1448,1.61805
133,Diffuse,1,Diffuse_1,59.863,59.863,,,0,0,131,0.459,0.457208,2.18315,3442.15,6.77068,11.8391,,1.34569
133,Diffuse,2,Diffuse_4,59.878,59.878,,,0,0,123,0.006,0.487082,2.0499,3443.07,6.57614,12.7849,,1.33838
133,Diffuse,3,Diffuse_3,59.846,59.846,,,0,0,116,0.117,0.514165,1.93324,3437.24,6.31244,13.2312,,1.34097
133,Diffuse,4,Diffuse_4,59.81,59.81,,,0,0,122,0.007,0.483545,2.03327,3432.12,6.29756,14.2523,,1.35033
133,Diffuse,5,Diffuse_1,59.86,59.86,,,0,0,113,0.465,0.513946,1.88324,3437.26,6.52005,13.1512,,1.33967
135,Diffuse,1,Diffuse_1,59.865,59.865,,,0,0,128,0.457,0.466638,2.13333,3444.85,6.6262,10.6459,,1.33433
135,Diffuse,2,Diffuse_5,59.8,59.8,,,0,0,128,0.062,0.465614,2.13333,3445.88,6.89866,9.52411,,1.33774
135,Diffuse,3,Diffuse_4,59.832,59.832,,,0,0,136,0.015,0.438259,2.2667,3442.83,6.90103,10.3035,,1.35548
135,Diffuse,4,Diffuse_1,59.832,59.832,,,0,0,140,0.478,0.422058,2.33333,3440.8,6.84975,14.4092,,1.35103
135,Diffuse,5,Diffuse_4,59.859,59.859,,,0,0,131,0,0.457039,2.18756,3449.42,6.92451,10.3775,,1.34188
136,Clumpy,1,Clumpy_2,18.2245,18.2245,23.378,23.378,39.076,2,390,21.253,0.0526864,6.49903,3913.39,6.31782,20.8497,70.8802,1.62527
136,Clumpy,2,Clumpy_5,4.1825,4.1825,25.748,25.748,86.026,3,753,3.048,0.0747261,12.5479,3635.19,5.1468,22.6815,1,1.61753
136,Clumpy,3,Clumpy_1,6.308,6.308,47.245,47.245,78.9245,2,743,8.115,0.0608868,12.3821,3673.1,5.46186,22.3604,44.1022,1.63895
136,Clumpy,4,Clumpy_2,18.073,18.073,23.664,23.664,39.5653,2,291,18.893,0.0824621,4.84952,3912.1,6.04246,18.5422,2,1.61096
136,Clumpy,5,Clumpy_4,8.882,8.882,25.481,25.481,85.1581,2,577,0.458,0.103087,9.61603,3597.39,5.07312,22.0053,1,1.61711
137,Diffuse,1,Diffuse_5,24.5335,24.5335,5.4085,5.4085,18.0633,3,131,0.041,0.459985,2.18308,3447.66,6.3617,15.121,17.2047,1.35217
